counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp,key_press
10,-219.60000610351562,129.60000610351562,199.16600036621094,-60.30000305175781,-48.150001525878906,341.7040100097656,8.100000381469727,-12.600000381469727,347.2699890136719,92.10000610351562,5.100000381469727,361.5480041503906,-240.15000915527344,101.55000305175781,309.03399658203125,-9.450000762939453,225.60000610351562,351.3840026855469,20.400001525878906,328.5,361.5480041503906,52.80000305175781,376.3500061035156,401.7200012207031,1756211814.6375813,none
11,-216.15000915527344,127.95000457763672,205.21600341796875,-63.900001525878906,-48.0,343.8819885253906,7.800000190734863,-9.75,353.56201171875,93.30000305175781,5.25,362.27398681640625,-239.5500030517578,100.95000457763672,312.66400146484375,-10.5,226.8000030517578,350.8999938964844,27.000001907348633,325.0500183105469,379.94000244140625,50.85000228881836,372.6000061035156,411.6419982910156,1756211814.6417506,none
12,-215.40000915527344,123.1500015258789,208.60400390625,-59.85000228881836,-46.95000076293945,347.9960021972656,8.550000190734863,-12.450000762939453,360.8219909667969,91.80000305175781,6.750000476837158,363.4840087890625,-244.8000030517578,103.35000610351562,313.14801025390625,-6.900000095367432,225.3000030517578,355.49798583984375,21.75,324.9000244140625,375.82598876953125,48.900001525878906,374.1000061035156,410.9159851074219,1756211814.6458178,none
13,-215.10000610351562,123.1500015258789,208.36199951171875,-61.500003814697266,-47.85000228881836,344.6080017089844,11.25,-16.200000762939453,349.20599365234375,94.5,4.950000286102295,360.3380126953125,-241.65000915527344,97.50000762939453,308.3079833984375,-7.950000286102295,228.75001525878906,358.4020080566406,24.0,325.0500183105469,368.5660095214844,51.750003814697266,376.3500061035156,407.04400634765625,1756211814.650973,none
14,-215.70001220703125,125.55000305175781,200.37599182128906,-62.10000228881836,-43.650001525878906,344.8500061035156,4.5,-17.850000381469727,345.8179931640625,91.95000457763672,3.450000047683716,360.8219909667969,-238.95001220703125,100.35000610351562,311.2120056152344,-6.150000095367432,226.65000915527344,356.46600341796875,22.350000381469727,326.4000244140625,369.04998779296875,53.10000228881836,375.0,417.6919860839844,1756211814.654496,none
15,-217.8000030517578,122.25000762939453,212.4759979248047,-57.45000076293945,-46.05000305175781,348.9639892578125,8.25,-13.950000762939453,346.7860107421875,93.60000610351562,7.650000095367432,365.90399169921875,-231.60000610351562,103.05000305175781,312.4219970703125,-5.100000381469727,227.10000610351562,352.1099853515625,23.100000381469727,324.6000061035156,374.6159973144531,50.85000228881836,375.9000244140625,410.19000244140625,1756211814.6584983,none
16,-216.3000030517578,123.00000762939453,207.63600158691406,-61.80000305175781,-44.25,346.05999755859375,9.600000381469727,-10.200000762939453,353.56201171875,95.25,1.350000023841858,363.72601318359375,-242.25001525878906,100.95000457763672,308.7919921875,-10.350000381469727,224.5500030517578,355.0140075683594,23.700000762939453,325.95001220703125,372.43798828125,53.55000305175781,372.9000244140625,401.9620056152344,1756211814.6624954,none
17,-217.20001220703125,131.5500030517578,209.81399536132812,-61.650001525878906,-49.05000305175781,340.9779968261719,12.750000953674316,-17.100000381469727,351.1419982910156,94.80000305175781,9.15000057220459,362.27398681640625,-238.35000610351562,103.80000305175781,309.51800537109375,-4.800000190734863,232.8000030517578,349.9320068359375,21.30000114440918,325.20001220703125,367.5979919433594,59.85000228881836,376.0500183105469,405.3500061035156,1756211814.6666553,none
18,-214.0500030517578,118.80000305175781,211.99200439453125,-60.45000076293945,-45.0,347.5119934082031,9.450000762939453,-15.600000381469727,351.3840026855469,92.10000610351562,4.350000381469727,363.0,-246.60000610351562,103.95000457763672,306.8559875488281,-3.9000000953674316,225.75001525878906,355.98199462890625,24.0,319.95001220703125,371.2279968261719,60.750003814697266,373.8000183105469,409.947998046875,1756211814.6696548,none
19,-213.75001525878906,130.8000030517578,200.86000061035156,-63.60000228881836,-44.55000305175781,345.0920104980469,10.65000057220459,-14.40000057220459,357.4339904785156,94.35000610351562,7.350000381469727,366.38800048828125,-236.40000915527344,103.35000610351562,312.66400146484375,-7.500000476837158,221.5500030517578,350.8999938964844,25.650001525878906,330.6000061035156,369.7760009765625,52.95000076293945,373.8000183105469,409.947998046875,1756211814.6741593,none
20,-218.25001525878906,124.50000762939453,200.6179962158203,-58.05000305175781,-44.70000076293945,342.6719970703125,8.700000762939453,-14.40000057220459,355.98199462890625,93.30000305175781,11.550000190734863,365.90399169921875,-246.15000915527344,98.70000457763672,316.5360107421875,-9.90000057220459,226.20001220703125,348.2380065917969,25.05000114440918,321.75,370.260009765625,51.30000305175781,377.70001220703125,407.04400634765625,1756211814.6783805,none
21,-215.5500030517578,127.35000610351562,204.9739990234375,-60.30000305175781,-46.20000076293945,345.8179931640625,12.0,-17.400001525878906,340.7359924316406,91.05000305175781,4.050000190734863,361.3059997558594,-240.3000030517578,97.95000457763672,314.1159973144531,-8.100000381469727,228.3000030517578,347.2699890136719,24.900001525878906,324.3000183105469,359.85400390625,52.650001525878906,373.8000183105469,404.6239929199219,1756211814.6824358,none
22,-216.00001525878906,121.80000305175781,215.86399841308594,-57.150001525878906,-46.80000305175781,348.4800109863281,6.600000381469727,-17.700000762939453,352.83599853515625,91.35000610351562,7.950000286102295,363.0,-240.60000610351562,97.20000457763672,308.3079833984375,-10.050000190734863,226.95001220703125,355.0140075683594,29.55000114440918,321.1500244140625,368.0820007324219,52.650001525878906,377.25,403.89801025390625,1756211814.6865041,none
23,-214.50001525878906,123.75000762939453,208.60400390625,-62.85000228881836,-45.45000076293945,345.8179931640625,4.050000190734863,-16.950000762939453,345.57598876953125,92.4000015258789,6.150000095367432,365.1780090332031,-236.5500030517578,103.6500015258789,310.0019836425781,-4.800000190734863,226.8000030517578,350.4159851074219,19.950000762939453,323.8500061035156,359.85400390625,44.400001525878906,373.5,406.3179931640625,1756211814.690503,none
24,-217.20001220703125,124.50000762939453,212.95999145507812,-61.05000305175781,-48.45000076293945,348.72198486328125,7.950000286102295,-15.90000057220459,344.1239929199219,91.5,7.800000190734863,365.90399169921875,-238.95001220703125,97.35000610351562,307.0979919433594,-6.150000095367432,224.70001220703125,353.0780029296875,24.600000381469727,319.8000183105469,371.9540100097656,49.95000076293945,373.0500183105469,397.3639831542969,1756211814.695016,none
25,-213.45001220703125,127.50000762939453,209.57200622558594,-57.30000305175781,-45.60000228881836,345.57598876953125,11.550000190734863,-15.450000762939453,348.72198486328125,95.55000305175781,4.650000095367432,354.0459899902344,-237.45001220703125,99.60000610351562,315.5679931640625,-6.0,226.95001220703125,351.3840026855469,23.850000381469727,326.5500183105469,368.0820007324219,59.70000076293945,373.5,403.1719970703125,1756211814.698022,none
26,-219.45001220703125,121.6500015258789,213.92799377441406,-61.80000305175781,-43.35000228881836,345.57598876953125,7.050000190734863,-15.15000057220459,355.49798583984375,91.20000457763672,5.100000381469727,360.8219909667969,-244.50001525878906,104.55000305175781,309.51800537109375,-3.6000001430511475,227.25001525878906,349.9320068359375,21.900001525878906,321.75,363.0,52.650001525878906,374.8500061035156,400.0260009765625,1756211814.7024527,none
27,-216.15000915527344,123.9000015258789,210.29800415039062,-63.150001525878906,-45.45000076293945,355.0140075683594,12.90000057220459,-13.500000953674316,355.98199462890625,88.05000305175781,7.200000286102295,360.8219909667969,-238.35000610351562,99.30000305175781,312.66400146484375,-6.300000190734863,225.60000610351562,353.56201171875,19.200000762939453,324.3000183105469,373.16400146484375,51.900001525878906,373.3500061035156,407.04400634765625,1756211814.7065628,none
28,-212.85000610351562,121.20000457763672,218.28399658203125,-62.10000228881836,-48.30000305175781,349.69000244140625,10.5,-17.55000114440918,344.1239929199219,96.0,6.450000286102295,363.0,-239.85000610351562,105.00000762939453,319.92401123046875,-7.800000190734863,227.70001220703125,355.98199462890625,18.30000114440918,326.4000244140625,367.5979919433594,56.85000228881836,368.70001220703125,404.1399841308594,1756211814.7105625,none
29,-215.10000610351562,123.9000015258789,210.5399932861328,-62.10000228881836,-45.75,345.333984375,6.150000095367432,-18.75,354.5299987792969,93.9000015258789,5.700000286102295,358.6440124511719,-237.00001525878906,102.45000457763672,314.1159973144531,-9.600000381469727,221.10000610351562,355.98199462890625,17.100000381469727,322.95001220703125,370.9859924316406,53.400001525878906,377.25,403.656005859375,1756211814.7150755,none
30,-219.3000030517578,126.00000762939453,210.78199768066406,-62.85000228881836,-49.20000076293945,346.7860107421875,8.850000381469727,-18.75,353.56201171875,90.1500015258789,6.450000286102295,363.0,-238.0500030517578,100.6500015258789,309.2760009765625,-8.25,226.95001220703125,351.1419982910156,29.250001907348633,325.8000183105469,372.43798828125,56.250003814697266,374.4000244140625,406.07598876953125,1756211814.7179477,none
31,-210.60000610351562,123.75000762939453,201.1020050048828,-59.250003814697266,-47.55000305175781,347.2699890136719,7.800000190734863,-15.450000762939453,349.447998046875,93.45000457763672,7.200000286102295,357.6759948730469,-238.35000610351562,99.75000762939453,312.66400146484375,-10.65000057220459,222.75001525878906,353.8039855957031,22.05000114440918,318.6000061035156,364.2099914550781,54.60000228881836,372.0,405.3500061035156,1756211814.7222989,none
32,-206.70001220703125,125.70000457763672,205.21600341796875,-61.20000076293945,-47.10000228881836,346.302001953125,10.050000190734863,-12.450000762939453,352.593994140625,93.30000305175781,7.350000381469727,359.12799072265625,-237.00001525878906,99.75000762939453,308.54998779296875,-7.950000286102295,226.0500030517578,353.32000732421875,23.55000114440918,320.1000061035156,360.8219909667969,55.80000305175781,373.6500244140625,409.947998046875,1756211814.7268355,none
33,-216.00001525878906,123.60000610351562,206.1840057373047,-64.5,-49.05000305175781,343.39801025390625,10.350000381469727,-13.65000057220459,347.7539978027344,94.5,10.200000762939453,365.41998291015625,-242.25001525878906,104.85000610351562,310.2439880371094,-9.300000190734863,224.85000610351562,348.2380065917969,22.950000762939453,326.5500183105469,363.9679870605469,51.150001525878906,373.6500244140625,407.5279846191406,1756211814.7308407,none
34,-211.35000610351562,127.50000762939453,214.41200256347656,-60.150001525878906,-47.85000228881836,347.9960021972656,8.40000057220459,-11.40000057220459,348.4800109863281,94.6500015258789,6.900000095367432,365.90399169921875,-237.75001525878906,99.1500015258789,317.2619934082031,-10.950000762939453,224.25001525878906,354.5299987792969,18.900001525878906,319.6500244140625,366.87200927734375,52.95000076293945,372.45001220703125,403.89801025390625,1756211814.7350059,none
35,-219.60000610351562,129.3000030517578,205.21600341796875,-55.95000076293945,-45.45000076293945,347.9960021972656,5.550000190734863,-16.5,352.35198974609375,88.35000610351562,8.25,364.2099914550781,-243.90000915527344,102.9000015258789,317.5039978027344,-8.700000762939453,229.20001220703125,352.593994140625,26.250001907348633,327.6000061035156,368.3240051269531,54.45000076293945,370.6500244140625,401.7200012207031,1756211814.7389972,none
36,-216.45001220703125,125.4000015258789,211.0240020751953,-61.500003814697266,-46.95000076293945,347.0279846191406,6.450000286102295,-14.700000762939453,345.8179931640625,94.20000457763672,9.300000190734863,356.2239990234375,-240.45001220703125,101.25000762939453,314.6000061035156,-8.550000190734863,226.95001220703125,349.9320068359375,15.600000381469727,320.70001220703125,371.9540100097656,55.05000305175781,375.45001220703125,404.1399841308594,1756211814.7431114,none
37,-214.20001220703125,124.80000305175781,203.03799438476562,-61.80000305175781,-49.500003814697266,352.593994140625,7.500000476837158,-16.05000114440918,353.0780029296875,95.25,4.200000286102295,360.8219909667969,-246.00001525878906,105.1500015258789,312.906005859375,-8.850000381469727,223.35000610351562,350.8999938964844,19.5,328.3500061035156,369.53399658203125,52.20000076293945,370.0500183105469,407.5279846191406,1756211814.7466528,none
38,-209.70001220703125,120.1500015258789,208.60400390625,-60.150001525878906,-45.45000076293945,343.8819885253906,7.950000286102295,-17.55000114440918,353.8039855957031,87.45000457763672,7.500000476837158,363.24200439453125,-240.90000915527344,105.30000305175781,315.32598876953125,-10.050000190734863,226.50001525878906,350.6579895019531,22.80000114440918,330.1500244140625,368.5660095214844,57.150001525878906,370.95001220703125,399.5419921875,1756211814.750839,none
39,-214.35000610351562,123.9000015258789,207.63600158691406,-60.750003814697266,-51.000003814697266,348.2380065917969,8.100000381469727,-13.950000762939453,349.9320068359375,94.20000457763672,12.300000190734863,362.75799560546875,-240.00001525878906,99.00000762939453,310.2439880371094,-4.950000286102295,223.50001525878906,351.1419982910156,23.100000381469727,318.0,371.7120056152344,54.900001525878906,369.6000061035156,403.41400146484375,1756211814.7549257,none
40,-213.00001525878906,124.35000610351562,205.21600341796875,-59.85000228881836,-47.25,351.3840026855469,8.25,-16.5,342.91400146484375,91.05000305175781,6.0,360.8219909667969,-243.75001525878906,101.55000305175781,312.17999267578125,-6.450000286102295,228.00001525878906,351.1419982910156,20.400001525878906,331.20001220703125,365.6619873046875,56.55000305175781,374.1000061035156,404.3819885253906,1756211814.7589278,none
41,-220.8000030517578,118.20000457763672,210.29800415039062,-64.35000610351562,-47.25,346.7860107421875,9.90000057220459,-11.40000057220459,347.5119934082031,89.70000457763672,4.800000190734863,359.61199951171875,-238.95001220703125,94.95000457763672,306.8559875488281,-10.050000190734863,227.40000915527344,354.0459899902344,20.55000114440918,325.8000183105469,370.01800537109375,55.650001525878906,372.9000244140625,410.19000244140625,1756211814.7634618,none
42,-216.00001525878906,129.45001220703125,211.75,-62.85000228881836,-48.0,341.94598388671875,5.400000095367432,-14.700000762939453,357.6759948730469,91.20000457763672,9.75,357.1919860839844,-243.60000610351562,100.20000457763672,316.052001953125,-8.40000057220459,230.5500030517578,354.5299987792969,25.80000114440918,327.0,365.6619873046875,50.250003814697266,371.4000244140625,406.3179931640625,1756211814.766958,none
43,-213.00001525878906,124.80000305175781,213.44400024414062,-61.35000228881836,-46.35000228881836,347.5119934082031,12.90000057220459,-14.40000057220459,347.7539978027344,89.4000015258789,6.150000095367432,362.27398681640625,-243.75001525878906,106.20000457763672,314.3580017089844,-5.700000286102295,223.20001220703125,347.9960021972656,22.200000762939453,324.45001220703125,366.38800048828125,52.35000228881836,371.1000061035156,410.19000244140625,1756211814.770973,none
44,-209.70001220703125,124.35000610351562,210.78199768066406,-65.25,-47.25,350.6579895019531,7.650000095367432,-15.15000057220459,356.46600341796875,90.45000457763672,9.600000381469727,362.75799560546875,-240.3000030517578,102.60000610351562,310.4859924316406,-7.350000381469727,225.75001525878906,353.8039855957031,21.75,327.45001220703125,361.3059997558594,53.10000228881836,373.0500183105469,406.07598876953125,1756211814.7755868,none
45,-216.3000030517578,130.0500030517578,211.50799560546875,-61.20000076293945,-48.150001525878906,345.0920104980469,5.25,-14.250000953674316,356.7080078125,91.20000457763672,7.800000190734863,360.5799865722656,-242.5500030517578,97.80000305175781,313.14801025390625,-11.850000381469727,222.90000915527344,350.6579895019531,22.350000381469727,327.6000061035156,368.0820007324219,54.45000076293945,370.95001220703125,410.67401123046875,1756211814.7796004,none
46,-214.8000030517578,124.20000457763672,207.63600158691406,-60.000003814697266,-44.70000076293945,347.2699890136719,9.600000381469727,-15.750000953674316,344.6080017089844,91.20000457763672,10.050000190734863,360.5799865722656,-241.20001220703125,102.60000610351562,312.906005859375,-8.550000190734863,224.5500030517578,353.8039855957031,24.600000381469727,331.6500244140625,370.5019836425781,60.750003814697266,372.0,394.4599914550781,1756211814.7836,none
47,-221.40000915527344,127.20000457763672,207.63600158691406,-61.05000305175781,-49.80000305175781,349.9320068359375,9.600000381469727,-11.550000190734863,349.69000244140625,89.70000457763672,5.850000381469727,355.739990234375,-237.75001525878906,99.30000305175781,316.29400634765625,-8.100000381469727,226.0500030517578,346.7860107421875,24.450000762939453,322.6500244140625,372.43798828125,54.900001525878906,372.45001220703125,407.5279846191406,1756211814.7871258,none
48,-216.00001525878906,119.4000015258789,209.57200622558594,-60.000003814697266,-44.400001525878906,345.0920104980469,6.0,-16.80000114440918,346.54400634765625,88.80000305175781,9.75,361.3059997558594,-239.70001220703125,99.9000015258789,314.8420104980469,-10.050000190734863,226.50001525878906,351.1419982910156,17.25,322.5,366.38800048828125,54.900001525878906,370.8000183105469,407.7699890136719,1756211814.791192,none
49,-217.0500030517578,129.45001220703125,211.99200439453125,-62.400001525878906,-46.5,350.8999938964844,8.700000762939453,-15.600000381469727,345.0920104980469,91.20000457763672,13.050000190734863,363.0,-241.65000915527344,105.9000015258789,321.1340026855469,-8.100000381469727,222.60000610351562,355.0140075683594,23.400001525878906,325.6500244140625,372.67999267578125,54.900001525878906,373.8000183105469,412.3680114746094,1756211814.7957733,none
50,-216.75001525878906,121.95000457763672,206.1840057373047,-60.45000076293945,-47.400001525878906,347.5119934082031,7.950000286102295,-14.850000381469727,344.8500061035156,91.5,5.400000095367432,361.3059997558594,-238.50001525878906,102.30000305175781,306.1300048828125,-11.100000381469727,221.5500030517578,356.7080078125,16.950000762939453,328.6500244140625,365.1780090332031,53.85000228881836,371.8500061035156,412.85198974609375,1756211814.7997863,none
51,-216.75001525878906,129.3000030517578,206.91000366210938,-61.95000076293945,-42.75,342.6719970703125,8.700000762939453,-14.40000057220459,347.9960021972656,96.0,5.25,364.6940002441406,-235.20001220703125,99.45000457763672,307.8240051269531,-5.700000286102295,224.85000610351562,352.83599853515625,23.100000381469727,324.9000244140625,365.41998291015625,48.0,370.95001220703125,402.68798828125,1756211814.8038092,none
52,-217.35000610351562,128.25,205.94200134277344,-58.500003814697266,-48.45000076293945,348.2380065917969,12.15000057220459,-13.200000762939453,352.593994140625,88.35000610351562,4.950000286102295,361.7900085449219,-236.85000610351562,96.9000015258789,313.14801025390625,-9.600000381469727,228.90000915527344,348.4800109863281,24.750001907348633,322.95001220703125,374.6159973144531,55.80000305175781,371.70001220703125,408.7380065917969,1756211814.8078046,none
53,-218.10000610351562,125.85000610351562,204.49000549316406,-62.250003814697266,-51.000003814697266,345.57598876953125,7.500000476837158,-11.850000381469727,356.46600341796875,95.85000610351562,2.4000000953674316,358.1600036621094,-239.10000610351562,96.45000457763672,309.760009765625,-8.25,228.00001525878906,351.6260070800781,24.30000114440918,324.1500244140625,371.4700012207031,51.45000076293945,376.5,407.04400634765625,1756211814.8117695,none
54,-216.90000915527344,124.05000305175781,206.42599487304688,-57.60000228881836,-47.55000305175781,344.8500061035156,12.450000762939453,-12.750000953674316,345.8179931640625,93.60000610351562,6.0,364.2099914550781,-241.8000030517578,100.05000305175781,308.3079833984375,-2.700000047683716,225.75001525878906,346.54400634765625,22.80000114440918,321.3000183105469,365.41998291015625,53.85000228881836,371.1000061035156,415.5140075683594,1756211814.815561,none
55,-217.65000915527344,127.20000457763672,201.343994140625,-62.70000076293945,-48.900001525878906,345.0920104980469,10.5,-20.850000381469727,355.49798583984375,93.45000457763672,6.900000095367432,358.885986328125,-237.90000915527344,100.05000305175781,302.9840087890625,-9.300000190734863,227.70001220703125,350.4159851074219,23.850000381469727,329.70001220703125,370.01800537109375,56.400001525878906,371.70001220703125,406.07598876953125,1756211814.8195548,none
56,-215.25001525878906,123.00000762939453,212.95999145507812,-58.05000305175781,-45.0,344.8500061035156,13.350000381469727,-19.200000762939453,346.54400634765625,90.1500015258789,8.550000190734863,364.6940002441406,-237.45001220703125,95.10000610351562,306.37200927734375,-9.300000190734863,222.3000030517578,352.83599853515625,27.600000381469727,324.0,365.90399169921875,52.500003814697266,375.0,404.3819885253906,1756211814.8238893,none
57,-218.10000610351562,126.9000015258789,203.27999877929688,-60.750003814697266,-43.35000228881836,345.8179931640625,14.40000057220459,-16.05000114440918,356.7080078125,88.80000305175781,9.0,358.1600036621094,-238.35000610351562,102.00000762939453,313.6319885253906,-16.200000762939453,223.50001525878906,350.17401123046875,24.750001907348633,326.25,367.8399963378906,50.250003814697266,370.0500183105469,402.2040100097656,1756211814.8272128,none
58,-222.00001525878906,128.25,215.13800048828125,-57.900001525878906,-48.150001525878906,350.8999938964844,10.050000190734863,-17.850000381469727,351.8680114746094,89.4000015258789,12.15000057220459,359.85400390625,-238.35000610351562,99.30000305175781,311.2120056152344,-8.40000057220459,227.70001220703125,350.4159851074219,25.350000381469727,324.6000061035156,368.8079833984375,47.25,373.8000183105469,398.8160095214844,1756211814.8314507,none
59,-208.95001220703125,131.70001220703125,209.08799743652344,-62.10000228881836,-44.85000228881836,350.6579895019531,2.700000047683716,-14.550000190734863,347.5119934082031,92.10000610351562,6.750000476837158,363.9679870605469,-239.10000610351562,96.60000610351562,315.083984375,-10.800000190734863,226.0500030517578,350.17401123046875,21.0,319.0500183105469,361.7900085449219,51.150001525878906,370.95001220703125,413.093994140625,1756211814.8351083,none
60,-218.25001525878906,123.75000762939453,205.6999969482422,-62.70000076293945,-47.10000228881836,339.76800537109375,5.400000095367432,-15.450000762939453,361.3059997558594,94.35000610351562,10.65000057220459,358.885986328125,-241.0500030517578,97.80000305175781,315.5679931640625,-11.100000381469727,228.3000030517578,354.0459899902344,20.25,321.3000183105469,370.5019836425781,48.30000305175781,376.20001220703125,400.0260009765625,1756211814.8400097,none
61,-218.25001525878906,125.70000457763672,210.5399932861328,-62.400001525878906,-43.80000305175781,341.4620056152344,9.450000762939453,-12.15000057220459,355.98199462890625,90.9000015258789,7.950000286102295,364.2099914550781,-243.60000610351562,99.30000305175781,310.9700012207031,-10.050000190734863,220.95001220703125,352.35198974609375,25.80000114440918,326.8500061035156,370.01800537109375,49.35000228881836,375.75,413.093994140625,1756211814.8439116,none
62,-214.95001220703125,126.00000762939453,208.8459930419922,-64.6500015258789,-48.45000076293945,345.8179931640625,8.550000190734863,-15.000000953674316,350.17401123046875,92.70000457763672,6.0,361.3059997558594,-239.85000610351562,106.80000305175781,308.54998779296875,-9.0,227.40000915527344,355.98199462890625,19.5,325.0500183105469,373.8899841308594,49.05000305175781,376.8000183105469,406.3179931640625,1756211814.8479276,none
63,-215.40000915527344,123.60000610351562,207.8780059814453,-60.60000228881836,-47.10000228881836,352.1099853515625,10.5,-18.150001525878906,348.72198486328125,91.80000305175781,10.350000381469727,359.85400390625,-241.35000610351562,104.4000015258789,315.32598876953125,-9.0,223.95001220703125,346.7860107421875,17.700000762939453,328.6500244140625,363.0,59.10000228881836,373.95001220703125,407.2860107421875,1756211814.8516293,none
64,-212.10000610351562,125.55000305175781,204.9739990234375,-62.250003814697266,-51.150001525878906,348.72198486328125,6.300000190734863,-17.25,345.8179931640625,93.30000305175781,4.950000286102295,368.0820007324219,-237.75001525878906,100.6500015258789,305.64599609375,-7.050000190734863,228.60000610351562,348.9639892578125,23.850000381469727,321.75,369.7760009765625,55.95000076293945,373.3500061035156,400.26800537109375,1756211814.8559647,none
65,-219.75001525878906,126.1500015258789,210.78199768066406,-61.05000305175781,-46.95000076293945,352.83599853515625,7.200000286102295,-18.600000381469727,348.2380065917969,85.95000457763672,1.350000023841858,358.885986328125,-237.00001525878906,100.80000305175781,314.1159973144531,-6.600000381469727,224.40000915527344,347.7539978027344,22.200000762939453,327.75,377.2779846191406,51.45000076293945,376.0500183105469,410.4320068359375,1756211814.8589647,none
