counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp,key_press
350,-233.25001525878906,121.20000457763672,201.343994140625,-140.85000610351562,-123.00000762939453,372.19598388671875,-7.200000286102295,-26.850000381469727,341.2200012207031,68.55000305175781,-45.75,397.3639831542969,-260.4000244140625,98.4000015258789,306.37200927734375,-69.45000457763672,238.8000030517578,369.2919921875,15.750000953674316,328.8000183105469,360.3380126953125,59.70000076293945,371.25,401.9620056152344,1756211924.840875,none
351,-233.70001220703125,124.05000305175781,204.73199462890625,-142.35000610351562,-121.80000305175781,370.01800537109375,1.0500000715255737,-27.000001907348633,340.9779968261719,70.35000610351562,-53.250003814697266,387.4419860839844,-258.9000244140625,98.55000305175781,307.5820007324219,-72.60000610351562,236.40000915527344,369.04998779296875,16.5,325.95001220703125,358.885986328125,51.000003814697266,375.3000183105469,402.92999267578125,1756211924.8454208,none
352,-235.50001525878906,116.55000305175781,204.2480010986328,-130.95001220703125,-122.10000610351562,373.406005859375,1.8000000715255737,-16.5,341.4620056152344,67.6500015258789,-50.250003814697266,385.0220031738281,-255.00001525878906,93.1500015258789,307.0979919433594,-72.0,239.25001525878906,375.583984375,20.100000381469727,329.70001220703125,365.41998291015625,47.10000228881836,364.5,402.68798828125,1756211924.849408,none
353,-233.40000915527344,114.45000457763672,199.89199829101562,-141.90000915527344,-118.05000305175781,375.82598876953125,1.8000000715255737,-25.200000762939453,352.35198974609375,72.45000457763672,-49.95000076293945,398.0899963378906,-258.1500244140625,101.70000457763672,306.1300048828125,-72.60000610351562,238.0500030517578,369.04998779296875,12.0,327.45001220703125,361.0639953613281,53.85000228881836,373.20001220703125,402.68798828125,1756211924.8534207,none
354,-232.0500030517578,120.75000762939453,205.45799255371094,-137.5500030517578,-117.30000305175781,374.1319885253906,0.9000000357627869,-26.700000762939453,349.20599365234375,67.35000610351562,-47.55000305175781,385.2640075683594,-255.00001525878906,99.00000762939453,308.3079833984375,-71.70000457763672,232.50001525878906,369.7760009765625,16.350000381469727,324.6000061035156,370.260009765625,52.05000305175781,369.75,404.1399841308594,1756211924.8569477,none
355,-236.10000610351562,121.80000305175781,191.906005859375,-135.0,-114.60000610351562,367.8399963378906,3.6000001430511475,-26.55000114440918,348.9639892578125,66.60000610351562,-52.500003814697266,385.989990234375,-263.25,95.4000015258789,307.0979919433594,-65.55000305175781,240.15000915527344,374.3739929199219,21.450000762939453,330.6000061035156,365.6619873046875,53.70000076293945,374.4000244140625,402.44598388671875,1756211924.8619437,none
356,-230.40000915527344,123.60000610351562,205.21600341796875,-134.5500030517578,-113.10000610351562,371.7120056152344,5.550000190734863,-21.30000114440918,350.17401123046875,62.55000305175781,-52.05000305175781,381.8760070800781,-257.4000244140625,100.05000305175781,318.95599365234375,-74.10000610351562,237.3000030517578,366.87200927734375,17.400001525878906,327.1500244140625,362.5159912109375,53.70000076293945,372.6000061035156,401.7200012207031,1756211924.8664818,none
357,-233.85000610351562,113.55000305175781,201.8280029296875,-133.95001220703125,-117.75000762939453,363.72601318359375,1.2000000476837158,-18.600000381469727,336.3800048828125,63.45000076293945,-52.05000305175781,387.9259948730469,-256.20001220703125,94.05000305175781,303.9519958496094,-74.55000305175781,243.75001525878906,363.9679870605469,16.05000114440918,329.70001220703125,362.0320129394531,53.70000076293945,365.25,404.1399841308594,1756211924.8704824,none
358,-236.85000610351562,123.45000457763672,199.16600036621094,-132.15000915527344,-118.50000762939453,378.7300109863281,4.650000095367432,-26.700000762939453,353.0780029296875,68.10000610351562,-52.95000076293945,389.86199951171875,-255.90000915527344,95.70000457763672,316.052001953125,-73.5,239.40000915527344,368.3240051269531,18.150001525878906,323.1000061035156,364.6940002441406,51.900001525878906,373.6500244140625,395.1860046386719,1756211924.8738654,none
359,-233.40000915527344,120.00000762939453,200.37599182128906,-139.35000610351562,-115.35000610351562,378.0039978027344,4.200000286102295,-28.200000762939453,349.447998046875,64.95000457763672,-48.30000305175781,394.9440002441406,-257.8500061035156,102.60000610351562,306.8559875488281,-69.9000015258789,244.0500030517578,361.5480041503906,12.450000762939453,334.3500061035156,363.72601318359375,53.70000076293945,367.5,409.947998046875,1756211924.877376,none
360,-232.35000610351562,117.30000305175781,198.44000244140625,-142.35000610351562,-111.45000457763672,374.8580017089844,-1.2000000476837158,-25.950000762939453,336.13800048828125,66.45000457763672,-46.650001525878906,387.4419860839844,-261.1500244140625,92.10000610351562,309.03399658203125,-72.9000015258789,239.70001220703125,368.0820007324219,12.450000762939453,322.6500244140625,364.9360046386719,50.85000228881836,374.8500061035156,398.0899963378906,1756211924.882386,none
361,-235.95001220703125,120.00000762939453,204.9739990234375,-135.75,-116.10000610351562,369.04998779296875,-1.350000023841858,-25.500001907348633,339.28399658203125,69.75,-52.80000305175781,389.37799072265625,-257.1000061035156,98.4000015258789,313.8739929199219,-76.05000305175781,236.5500030517578,364.2099914550781,11.25,323.8500061035156,369.53399658203125,52.05000305175781,367.8000183105469,408.2539978027344,1756211924.8859122,none
362,-234.3000030517578,123.30000305175781,201.8280029296875,-143.40000915527344,-117.9000015258789,374.3739929199219,-0.75,-25.200000762939453,352.1099853515625,68.25,-52.650001525878906,390.5880126953125,-255.75001525878906,103.95000457763672,311.4540100097656,-73.80000305175781,236.70001220703125,365.1780090332031,9.90000057220459,328.6500244140625,365.1780090332031,55.80000305175781,369.75,411.3999938964844,1756211924.8899126,none
363,-239.40000915527344,124.95000457763672,198.9239959716797,-135.60000610351562,-118.20000457763672,376.30999755859375,2.700000047683716,-29.250001907348633,337.1059875488281,69.1500015258789,-49.95000076293945,388.1679992675781,-251.25001525878906,89.4000015258789,306.8559875488281,-79.80000305175781,232.8000030517578,363.9679870605469,19.80000114440918,326.8500061035156,370.260009765625,60.30000305175781,373.8000183105469,390.34600830078125,1756211924.894444,none
364,-228.60000610351562,120.9000015258789,198.9239959716797,-140.40000915527344,-116.85000610351562,370.7439880371094,-1.0500000715255737,-25.350000381469727,333.7179870605469,71.10000610351562,-48.150001525878906,385.0220031738281,-258.75,97.05000305175781,310.7279968261719,-73.5,238.95001220703125,366.6300048828125,17.700000762939453,330.1500244140625,360.09600830078125,49.95000076293945,373.95001220703125,410.4320068359375,1756211924.8984458,none
365,-228.90000915527344,125.55000305175781,201.343994140625,-140.25,-115.50000762939453,373.64801025390625,5.850000381469727,-26.400001525878906,347.9960021972656,70.35000610351562,-43.20000076293945,381.3919982910156,-259.6500244140625,98.55000305175781,307.8240051269531,-68.10000610351562,241.20001220703125,369.53399658203125,20.700000762939453,327.3000183105469,370.9859924316406,53.10000228881836,374.25,405.833984375,1756211924.9024487,none
366,-234.60000610351562,121.95000457763672,197.4720001220703,-137.70001220703125,-118.35000610351562,370.7439880371094,3.1500000953674316,-28.350000381469727,338.79998779296875,73.20000457763672,-50.55000305175781,383.81201171875,-258.0,96.0,321.3760070800781,-71.70000457763672,240.60000610351562,371.7120056152344,14.100000381469727,324.1500244140625,365.90399169921875,60.000003814697266,368.5500183105469,401.4779968261719,1756211924.9049716,none
367,-230.40000915527344,124.80000305175781,197.4720001220703,-135.90000915527344,-113.4000015258789,364.9360046386719,6.300000190734863,-24.150001525878906,358.1600036621094,67.80000305175781,-47.10000228881836,392.7659912109375,-260.4000244140625,94.80000305175781,304.6780090332031,-73.6500015258789,237.3000030517578,374.6159973144531,22.80000114440918,328.8000183105469,354.7720031738281,60.150001525878906,369.0,395.4280090332031,1756211924.9099844,none
368,-237.90000915527344,115.95000457763672,199.16600036621094,-137.85000610351562,-119.25000762939453,368.8079833984375,-0.15000000596046448,-26.55000114440918,340.2519836425781,70.80000305175781,-53.55000305175781,387.20001220703125,-260.5500183105469,100.35000610351562,306.1300048828125,-74.70000457763672,237.15000915527344,366.14599609375,23.700000762939453,321.1500244140625,366.38800048828125,50.400001525878906,366.75,394.9440002441406,1756211924.9134984,none
369,-231.3000030517578,118.6500015258789,200.13400268554688,-139.65000915527344,-114.9000015258789,363.9679870605469,3.3000001907348633,-26.250001907348633,351.1419982910156,64.20000457763672,-49.35000228881836,388.6520080566406,-259.20001220703125,97.6500015258789,313.3899841308594,-78.30000305175781,237.00001525878906,373.8899841308594,16.350000381469727,326.70001220703125,372.19598388671875,50.55000305175781,371.8500061035156,402.92999267578125,1756211924.917519,none
370,-237.90000915527344,122.70000457763672,198.44000244140625,-135.90000915527344,-111.30000305175781,370.260009765625,-3.3000001907348633,-32.25,345.0920104980469,64.6500015258789,-47.25,398.3320007324219,-258.3000183105469,95.4000015258789,308.54998779296875,-72.9000015258789,241.35000610351562,369.2919921875,15.90000057220459,331.0500183105469,364.6940002441406,56.400001525878906,374.25,402.92999267578125,1756211924.921512,none
371,-233.25001525878906,120.00000762939453,205.45799255371094,-138.75,-117.00000762939453,377.0360107421875,-0.9000000357627869,-29.55000114440918,350.17401123046875,70.6500015258789,-51.45000076293945,384.5379943847656,-261.1500244140625,97.6500015258789,317.5039978027344,-75.60000610351562,241.50001525878906,370.01800537109375,13.500000953674316,328.20001220703125,369.04998779296875,50.250003814697266,369.1500244140625,406.3179931640625,1756211924.9252791,none
372,-231.75001525878906,120.1500015258789,203.27999877929688,-144.75,-119.25000762939453,372.67999267578125,-4.5,-31.05000114440918,355.2560119628906,67.35000610351562,-52.500003814697266,380.42401123046875,-261.45001220703125,99.60000610351562,309.51800537109375,-70.80000305175781,238.0500030517578,369.2919921875,16.350000381469727,330.1500244140625,357.6759948730469,54.900001525878906,370.95001220703125,401.9620056152344,1756211924.9293709,none
373,-231.3000030517578,118.20000457763672,198.197998046875,-136.65000915527344,-122.85000610351562,369.2919921875,2.25,-28.650001525878906,357.4339904785156,66.9000015258789,-52.650001525878906,387.9259948730469,-257.8500061035156,96.30000305175781,303.7099914550781,-73.05000305175781,233.25001525878906,365.6619873046875,15.750000953674316,325.8000183105469,367.8399963378906,52.80000305175781,369.3000183105469,404.1399841308594,1756211924.9338665,none
374,-231.60000610351562,128.25,198.68199157714844,-136.35000610351562,-113.25000762939453,368.8079833984375,-0.30000001192092896,-25.350000381469727,347.7539978027344,67.95000457763672,-44.25,390.5880126953125,-258.6000061035156,99.60000610351562,305.1619873046875,-79.35000610351562,238.20001220703125,366.14599609375,17.700000762939453,326.25,354.5299987792969,49.35000228881836,369.1500244140625,396.8800048828125,1756211924.9374528,none
375,-231.75001525878906,117.45000457763672,208.1199951171875,-141.0,-120.60000610351562,381.6340026855469,4.650000095367432,-27.450000762939453,337.3479919433594,66.1500015258789,-57.000003814697266,384.5379943847656,-252.90000915527344,94.5,310.2439880371094,-73.05000305175781,234.15000915527344,364.6940002441406,17.700000762939453,325.6500244140625,356.2239990234375,49.20000076293945,372.75,408.4960021972656,1756211924.9417126,none
376,-240.15000915527344,120.9000015258789,200.37599182128906,-140.10000610351562,-111.45000457763672,380.42401123046875,3.1500000953674316,-25.200000762939453,350.4159851074219,68.25,-48.45000076293945,393.49200439453125,-259.5,103.20000457763672,310.2439880371094,-74.85000610351562,234.3000030517578,368.0820007324219,18.75,325.8000183105469,370.260009765625,56.400001525878906,376.0500183105469,400.7519836425781,1756211924.9458683,none
377,-231.45001220703125,121.35000610351562,194.5679931640625,-132.75,-122.4000015258789,370.01800537109375,0.0,-28.05000114440918,356.46600341796875,69.1500015258789,-46.5,386.4739990234375,-256.3500061035156,97.35000610351562,310.2439880371094,-73.6500015258789,237.90000915527344,366.87200927734375,20.850000381469727,327.0,361.3059997558594,53.85000228881836,370.8000183105469,402.44598388671875,1756211924.9498734,none
378,-235.35000610351562,122.25000762939453,205.45799255371094,-137.85000610351562,-115.6500015258789,371.9540100097656,3.450000047683716,-28.05000114440918,346.54400634765625,75.60000610351562,-48.0,382.3599853515625,-257.4000244140625,95.4000015258789,310.0019836425781,-72.0,238.8000030517578,370.260009765625,15.15000057220459,330.1500244140625,362.5159912109375,55.500003814697266,372.45001220703125,396.8800048828125,1756211924.9534528,none
379,-234.3000030517578,120.45000457763672,192.38999938964844,-134.85000610351562,-113.70000457763672,370.7439880371094,2.1000001430511475,-26.55000114440918,341.4620056152344,64.95000457763672,-48.750003814697266,389.135986328125,-258.75,98.4000015258789,312.4219970703125,-71.70000457763672,236.70001220703125,369.2919921875,15.000000953674316,326.1000061035156,366.6300048828125,53.55000305175781,376.6500244140625,408.0119934082031,1756211924.958303,none
380,-234.3000030517578,121.6500015258789,191.4219970703125,-133.35000610351562,-117.30000305175781,373.406005859375,2.700000047683716,-26.55000114440918,350.17401123046875,67.80000305175781,-44.55000305175781,384.2959899902344,-260.1000061035156,94.95000457763672,304.6780090332031,-70.95000457763672,233.70001220703125,369.53399658203125,17.700000762939453,327.0,367.3559875488281,50.400001525878906,376.95001220703125,403.656005859375,1756211924.9613028,none
381,-234.75001525878906,117.60000610351562,201.58599853515625,-135.75,-116.70000457763672,369.04998779296875,4.650000095367432,-24.600000381469727,346.05999755859375,68.55000305175781,-59.400001525878906,394.7019958496094,-255.60000610351562,96.1500015258789,313.3899841308594,-73.05000305175781,233.40000915527344,367.3559875488281,19.350000381469727,330.0,370.5019836425781,54.000003814697266,365.70001220703125,403.656005859375,1756211924.965825,none
382,-227.5500030517578,117.45000457763672,208.1199951171875,-134.10000610351562,-121.05000305175781,379.45599365234375,-1.5,-23.700000762939453,349.69000244140625,66.30000305175781,-54.30000305175781,393.9759826660156,-258.9000244140625,93.45000457763672,312.17999267578125,-70.6500015258789,235.65000915527344,363.72601318359375,17.850000381469727,329.8500061035156,370.260009765625,48.60000228881836,369.3000183105469,394.4599914550781,1756211924.9698312,none
383,-234.75001525878906,119.55000305175781,198.44000244140625,-138.3000030517578,-114.9000015258789,375.3420104980469,-2.700000047683716,-21.450000762939453,343.8819885253906,64.20000457763672,-47.85000228881836,384.0539855957031,-251.85000610351562,98.4000015258789,304.4360046386719,-78.60000610351562,237.45001220703125,374.3739929199219,16.650001525878906,328.95001220703125,367.5979919433594,56.55000305175781,374.70001220703125,400.26800537109375,1756211924.9738321,none
384,-231.00001525878906,117.45000457763672,202.31199645996094,-140.10000610351562,-118.80000305175781,371.4700012207031,7.500000476837158,-23.850000381469727,346.05999755859375,65.70000457763672,-51.150001525878906,390.10400390625,-255.3000030517578,90.30000305175781,314.6000061035156,-73.95000457763672,238.35000610351562,378.97198486328125,19.05000114440918,333.6000061035156,366.38800048828125,49.95000076293945,370.0500183105469,405.1080017089844,1756211924.9773686,none
385,-235.50001525878906,123.1500015258789,195.53599548339844,-141.75,-118.80000305175781,367.5979919433594,3.3000001907348633,-23.400001525878906,351.1419982910156,68.10000610351562,-51.60000228881836,384.7799987792969,-257.4000244140625,94.05000305175781,311.93798828125,-73.05000305175781,240.00001525878906,370.01800537109375,18.600000381469727,330.0,363.24200439453125,54.60000228881836,370.5,409.22198486328125,1756211924.981361,none
386,-233.40000915527344,120.75000762939453,203.27999877929688,-135.90000915527344,-120.45000457763672,380.9079895019531,-1.9500000476837158,-24.150001525878906,341.4620056152344,69.30000305175781,-53.85000228881836,393.49200439453125,-257.70001220703125,99.1500015258789,308.7919921875,-75.0,233.70001220703125,361.5480041503906,17.400001525878906,328.20001220703125,356.95001220703125,54.750003814697266,369.6000061035156,396.39599609375,1756211924.985903,none
387,-231.45001220703125,122.4000015258789,202.0699920654297,-137.5500030517578,-120.00000762939453,379.697998046875,-0.6000000238418579,-23.55000114440918,344.6080017089844,69.9000015258789,-56.400001525878906,384.5379943847656,-257.1000061035156,99.45000457763672,303.7099914550781,-72.30000305175781,239.70001220703125,367.3559875488281,14.40000057220459,326.70001220703125,369.04998779296875,55.05000305175781,372.3000183105469,407.04400634765625,1756211924.9898894,none
388,-233.70001220703125,115.6500015258789,206.42599487304688,-137.85000610351562,-121.80000305175781,360.5799865722656,-2.5500001907348633,-23.700000762939453,349.69000244140625,61.80000305175781,-50.70000076293945,391.5559997558594,-263.5500183105469,98.4000015258789,306.8559875488281,-75.9000015258789,238.95001220703125,369.53399658203125,18.900001525878906,324.1500244140625,363.0,58.20000076293945,370.0500183105469,405.833984375,1756211924.9944425,none
389,-232.65000915527344,118.20000457763672,203.52200317382812,-138.3000030517578,-117.00000762939453,372.43798828125,5.100000381469727,-25.80000114440918,348.9639892578125,67.35000610351562,-49.500003814697266,396.15399169921875,-251.5500030517578,99.60000610351562,303.22601318359375,-71.70000457763672,237.60000610351562,372.67999267578125,18.150001525878906,329.70001220703125,366.38800048828125,48.30000305175781,374.4000244140625,399.29998779296875,1756211924.9984372,none
390,-231.75001525878906,124.95000457763672,206.42599487304688,-136.65000915527344,-116.4000015258789,377.5199890136719,-3.9000000953674316,-23.25,343.8819885253906,65.70000457763672,-48.30000305175781,386.23199462890625,-257.5500183105469,95.85000610351562,308.0660095214844,-68.70000457763672,238.35000610351562,369.04998779296875,12.450000762939453,327.1500244140625,367.8399963378906,52.650001525878906,375.75,400.510009765625,1756211925.0024376,none
391,-232.20001220703125,121.05000305175781,202.31199645996094,-129.60000610351562,-120.45000457763672,365.41998291015625,1.0500000715255737,-17.700000762939453,351.6260070800781,66.60000610351562,-47.25,391.5559997558594,-251.25001525878906,103.80000305175781,310.4859924316406,-73.80000305175781,230.10000610351562,366.6300048828125,14.700000762939453,327.6000061035156,371.9540100097656,52.650001525878906,371.70001220703125,407.2860107421875,1756211925.0059764,none
392,-235.65000915527344,121.35000610351562,196.50399780273438,-141.0,-115.05000305175781,372.19598388671875,4.5,-28.200000762939453,346.302001953125,68.55000305175781,-47.85000228881836,386.4739990234375,-257.4000244140625,99.30000305175781,315.32598876953125,-68.10000610351562,235.0500030517578,365.41998291015625,16.950000762939453,328.20001220703125,363.72601318359375,52.20000076293945,366.75,395.9119873046875,1756211925.0101473,none
393,-234.3000030517578,121.50000762939453,209.3300018310547,-138.45001220703125,-114.75000762939453,374.8580017089844,1.9500000476837158,-26.100000381469727,351.3840026855469,72.30000305175781,-52.20000076293945,395.1860046386719,-256.0500183105469,92.25,307.5820007324219,-70.05000305175781,239.70001220703125,359.85400390625,15.000000953674316,321.75,362.75799560546875,52.20000076293945,371.5500183105469,402.44598388671875,1756211925.0140507,none
394,-230.40000915527344,118.05000305175781,196.74600219726562,-134.40000915527344,-115.80000305175781,380.6659851074219,3.9000000953674316,-23.100000381469727,344.6080017089844,72.0,-47.70000076293945,386.4739990234375,-258.3000183105469,100.50000762939453,307.5820007324219,-70.6500015258789,239.25001525878906,361.3059997558594,11.550000190734863,326.70001220703125,374.8580017089844,53.400001525878906,369.3000183105469,403.656005859375,1756211925.0188787,none
395,-231.60000610351562,117.30000305175781,196.9879913330078,-132.60000610351562,-120.45000457763672,378.4880065917969,3.6000001430511475,-30.000001907348633,339.76800537109375,64.05000305175781,-49.35000228881836,385.0220031738281,-260.8500061035156,87.9000015258789,309.51800537109375,-69.75,240.15000915527344,367.8399963378906,10.050000190734863,329.25,357.4339904785156,55.650001525878906,366.9000244140625,401.9620056152344,1756211925.022721,none
396,-232.0500030517578,121.80000305175781,189.48599243164062,-138.75,-115.95000457763672,363.0,1.9500000476837158,-23.100000381469727,352.593994140625,65.25,-50.250003814697266,385.5060119628906,-257.8500061035156,94.5,308.54998779296875,-72.1500015258789,238.8000030517578,362.27398681640625,20.55000114440918,323.8500061035156,372.19598388671875,50.85000228881836,368.8500061035156,405.5920104980469,1756211925.0262241,none
397,-232.35000610351562,118.95000457763672,194.5679931640625,-143.5500030517578,-117.75000762939453,378.4880065917969,4.050000190734863,-27.600000381469727,346.7860107421875,65.25,-46.05000305175781,393.25,-260.70001220703125,99.00000762939453,309.03399658203125,-70.6500015258789,239.85000610351562,373.64801025390625,13.500000953674316,327.1500244140625,362.75799560546875,51.45000076293945,369.9000244140625,407.04400634765625,1756211925.0302937,none
398,-232.65000915527344,121.95000457763672,203.03799438476562,-138.15000915527344,-110.4000015258789,370.9859924316406,4.800000190734863,-28.80000114440918,346.05999755859375,68.85000610351562,-50.85000228881836,393.7340087890625,-254.5500030517578,91.5,309.2760009765625,-69.30000305175781,238.35000610351562,364.6940002441406,12.450000762939453,326.5500183105469,361.7900085449219,52.80000305175781,374.5500183105469,407.04400634765625,1756211925.0348184,none
399,-229.95001220703125,119.10000610351562,199.4080047607422,-137.5500030517578,-116.25000762939453,373.406005859375,-1.350000023841858,-21.450000762939453,350.4159851074219,68.70000457763672,-49.80000305175781,386.4739990234375,-256.3500061035156,94.35000610351562,317.2619934082031,-75.0,229.50001525878906,369.2919921875,21.30000114440918,335.1000061035156,361.5480041503906,57.750003814697266,371.25,401.4779968261719,1756211925.0378265,none
400,-237.90000915527344,119.85000610351562,202.5540008544922,-136.95001220703125,-117.45000457763672,371.7120056152344,1.9500000476837158,-30.150001525878906,348.72198486328125,65.55000305175781,-48.900001525878906,383.81201171875,-260.70001220703125,98.25000762939453,305.40399169921875,-80.4000015258789,238.8000030517578,361.7900085449219,14.550000190734863,325.3500061035156,369.04998779296875,48.45000076293945,370.0500183105469,394.4599914550781,1756211925.0418148,none
401,-234.00001525878906,124.6500015258789,194.08399963378906,-137.25,-115.95000457763672,370.01800537109375,-2.25,-23.25,339.5260009765625,63.150001525878906,-54.750003814697266,383.81201171875,-259.5,93.1500015258789,301.2900085449219,-66.9000015258789,235.65000915527344,360.09600830078125,8.25,327.45001220703125,356.46600341796875,53.85000228881836,372.6000061035156,406.3179931640625,1756211925.046348,none
402,-229.65000915527344,124.80000305175781,195.7779998779297,-144.75,-114.30000305175781,371.4700012207031,0.45000001788139343,-23.400001525878906,343.39801025390625,69.0,-54.45000076293945,385.989990234375,-259.5,93.1500015258789,303.4679870605469,-70.95000457763672,235.95001220703125,368.8079833984375,15.300000190734863,327.3000183105469,359.3699951171875,50.85000228881836,371.1000061035156,399.5419921875,1756211925.0503385,none
403,-230.70001220703125,118.80000305175781,197.71400451660156,-134.25,-118.50000762939453,367.3559875488281,-0.15000000596046448,-27.450000762939453,340.9779968261719,63.30000305175781,-46.650001525878906,388.8940124511719,-262.95001220703125,97.95000457763672,308.3079833984375,-68.4000015258789,241.50001525878906,373.64801025390625,18.0,334.5,368.0820007324219,46.95000076293945,366.75,401.9620056152344,1756211925.0538514,none
404,-232.50001525878906,122.10000610351562,199.89199829101562,-139.8000030517578,-113.55000305175781,371.2279968261719,0.9000000357627869,-23.700000762939453,338.0740051269531,61.35000228881836,-47.85000228881836,380.9079895019531,-259.20001220703125,95.10000610351562,308.7919921875,-70.95000457763672,232.20001220703125,365.1780090332031,11.100000381469727,327.45001220703125,358.1600036621094,54.900001525878906,370.6500244140625,402.44598388671875,1756211925.057407,none
405,-229.35000610351562,122.25000762939453,205.94200134277344,-134.5500030517578,-120.60000610351562,373.64801025390625,-1.8000000715255737,-22.80000114440918,351.8680114746094,69.60000610351562,-53.70000076293945,384.5379943847656,-256.95001220703125,97.6500015258789,313.8739929199219,-73.80000305175781,240.90000915527344,367.3559875488281,21.900001525878906,330.45001220703125,369.53399658203125,50.70000076293945,376.8000183105469,402.92999267578125,1756211925.0614066,none
406,-235.50001525878906,121.50000762939453,203.27999877929688,-145.95001220703125,-112.80000305175781,369.7760009765625,-1.350000023841858,-28.80000114440918,335.1700134277344,65.85000610351562,-50.70000076293945,390.5880126953125,-255.15000915527344,96.30000305175781,317.2619934082031,-67.05000305175781,238.95001220703125,362.5159912109375,20.25,330.75,361.3059997558594,52.35000228881836,379.3500061035156,401.7200012207031,1756211925.0659242,none
407,-234.3000030517578,128.5500030517578,204.49000549316406,-139.8000030517578,-122.25000762939453,374.3739929199219,4.950000286102295,-25.80000114440918,349.9320068359375,71.4000015258789,-48.0,380.9079895019531,-258.9000244140625,97.50000762939453,304.6780090332031,-79.6500015258789,235.50001525878906,364.4519958496094,23.25,324.45001220703125,354.7720031738281,48.900001525878906,372.45001220703125,396.8800048828125,1756211925.0699265,none
408,-230.70001220703125,116.70000457763672,201.8280029296875,-132.45001220703125,-122.55000305175781,371.9540100097656,-1.0500000715255737,-25.80000114440918,343.156005859375,66.0,-52.650001525878906,394.4599914550781,-255.45001220703125,94.6500015258789,310.2439880371094,-71.55000305175781,238.35000610351562,369.2919921875,19.200000762939453,323.8500061035156,367.3559875488281,54.60000228881836,370.3500061035156,405.1080017089844,1756211925.0734658,none
409,-232.0500030517578,121.6500015258789,205.94200134277344,-143.25,-117.1500015258789,368.3240051269531,4.350000381469727,-21.0,350.4159851074219,63.900001525878906,-46.95000076293945,397.3639831542969,-261.0,92.55000305175781,309.760009765625,-71.4000015258789,231.75001525878906,361.7900085449219,18.0,322.95001220703125,365.90399169921875,58.05000305175781,376.0500183105469,404.6239929199219,1756211925.0774882,none
410,-228.90000915527344,122.70000457763672,202.31199645996094,-136.65000915527344,-112.05000305175781,368.8079833984375,-0.9000000357627869,-28.650001525878906,347.2699890136719,60.000003814697266,-52.20000076293945,389.86199951171875,-266.4000244140625,94.20000457763672,307.0979919433594,-68.4000015258789,239.85000610351562,372.19598388671875,18.150001525878906,326.8500061035156,363.9679870605469,50.55000305175781,372.0,401.2359924316406,1756211925.0814874,none
411,-231.75001525878906,119.70000457763672,191.17999267578125,-136.8000030517578,-117.75000762939453,377.0360107421875,2.4000000953674316,-25.650001525878906,344.6080017089844,71.4000015258789,-43.650001525878906,381.1499938964844,-259.0500183105469,94.6500015258789,320.4079895019531,-71.25,230.25001525878906,362.27398681640625,18.30000114440918,326.25,356.95001220703125,55.35000228881836,370.95001220703125,405.5920104980469,1756211925.0860085,none
412,-232.50001525878906,127.95000457763672,199.89199829101562,-140.5500030517578,-122.10000610351562,373.406005859375,1.350000023841858,-28.650001525878906,343.6399841308594,64.20000457763672,-51.45000076293945,391.7980041503906,-261.0,99.9000015258789,319.6820068359375,-76.6500015258789,234.45001220703125,362.5159912109375,19.200000762939453,327.1500244140625,360.3380126953125,56.10000228881836,373.3500061035156,406.07598876953125,1756211925.089997,none
413,-234.90000915527344,125.4000015258789,193.11599731445312,-139.0500030517578,-110.55000305175781,373.64801025390625,2.25,-22.80000114440918,340.9779968261719,64.20000457763672,-46.650001525878906,391.0719909667969,-261.0,102.1500015258789,307.5820007324219,-68.55000305175781,242.85000610351562,368.0820007324219,20.25,321.75,363.9679870605469,54.750003814697266,370.6500244140625,412.1260070800781,1756211925.0935304,none
414,-232.65000915527344,121.6500015258789,202.0699920654297,-133.20001220703125,-118.05000305175781,371.9540100097656,1.350000023841858,-25.350000381469727,347.5119934082031,65.25,-49.05000305175781,392.7659912109375,-259.95001220703125,95.25,307.8240051269531,-75.30000305175781,235.50001525878906,372.43798828125,17.55000114440918,322.8000183105469,361.5480041503906,53.70000076293945,373.95001220703125,402.44598388671875,1756211925.0975401,none
415,-230.85000610351562,120.45000457763672,194.5679931640625,-139.35000610351562,-119.85000610351562,371.4700012207031,0.75,-24.150001525878906,345.0920104980469,65.55000305175781,-52.95000076293945,384.0539855957031,-254.25001525878906,93.1500015258789,312.17999267578125,-71.85000610351562,236.70001220703125,360.5799865722656,10.800000190734863,325.6500244140625,365.6619873046875,51.000003814697266,364.5,395.66998291015625,1756211925.1025445,none
416,-233.25001525878906,118.35000610351562,201.58599853515625,-132.90000915527344,-115.35000610351562,379.697998046875,-0.45000001788139343,-21.30000114440918,338.5579833984375,72.45000457763672,-52.05000305175781,384.0539855957031,-260.8500061035156,99.1500015258789,308.7919921875,-70.80000305175781,242.40000915527344,359.61199951171875,12.300000190734863,331.3500061035156,361.7900085449219,54.45000076293945,369.6000061035156,405.3500061035156,1756211925.1060576,none
