Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor5_X,Sensor5_Y,Sensor5_Z,Sensor6_X,Sensor6_Y,Sensor6_Z,Sensor7_X,Sensor7_Y,Sensor7_Z,Sensor8_X,Sensor8_Y,Sensor8_Z,Key
0.7862533983598894,0.7230273452344953,1.8788715682228485,-1.7893528366435305,-0.9086908588672031,-1.8559457400217525,0.2592596914617289,-0.5135539583925492,0.8302443527295509,-3.289373247034348,-3.5721549320828387,-2.24819670885131,-0.36465241610869725,0.8389086198764417,1.1015813402552226,0.9861524985472627,0.19136251623939415,-0.12326389447321162,1.058043922838614,1.9562013716893318,4.315057534334983,-23.43045704643979,11.878229869859965,-2.04393783638335,'
1.432270412531068,1.0557421173510413,-0.09961044601459434,0.2477982652758044,0.9143718963204606,-3.2453066494621226,0.3825175717319409,-1.907675458123009,3.018751488043165,-1.6399159144750328,-5.11138804053428,0.9453291457514297,-0.06845351164832891,-0.48000571244866563,2.2570489855464757,-0.8101822263968472,-2.584246509672653,-2.8113285110950983,1.5224336971093457,1.7808154002747756,1.41937448741578,-23.301633937852998,11.213885475814777,-0.6315840998165072,'
-1.4689048732570882,-0.18321717523769365,-1.9044412819698096,2.1250364569063223,-1.1501908986367653,-1.364497814885624,-0.6188850152632721,-2.6527892486436997,-0.3166804143978652,-2.9779708165647065,-3.427724100104598,-1.438095666669028,0.8491913929932196,-0.8887385314664513,5.008405264048008,0.04556532446394357,-0.27818286022323946,-0.17013930873901018,-0.17358442349668834,-1.143301233213819,-0.4478569799909451,-23.95253858036374,12.848955537822107,-3.9948329542336296,'
0.5300991489873184,-0.3924027038850042,1.0939542114815026,-0.3758221227034113,0.0066355659860732885,-1.6625697943911177,-0.2020072107487607,-4.405819519871812,-0.5998550102954141,-3.703264793361406,-6.132473173806375,2.3940434305187637,1.815165039062208,-1.2533540762645927,1.4300871057299673,-0.6983265270389083,-1.0247925644264342,1.8663868905328513,-1.9061183056032895,-0.07959159788920545,3.9593876997319057,-24.58959777742279,11.147642916027948,-1.6140362714529033,'
-0.20904057015152944,1.2504027632631782,1.1103786891752065,-0.5312535680711505,-1.9567937149811314,-0.012802666987226985,1.0871783195491442,-2.8467685033188843,0.20936486098395335,-3.561681330823177,-5.047315487685012,-0.5638357662695626,0.12810497549730826,0.9177775963141173,2.9070539015002623,-2.9913580624680307,0.1991008902849103,0.026089685224917503,0.3121166861003637,-0.20474924672660677,3.2715007478883535,-25.19163403693157,12.413750045431343,-3.2548230008081873,'
0.8393270017871259,-0.4469730184563332,-0.330014570555079,0.020284376325548692,1.8257786765806827,0.6733292893634939,-0.8894280848006821,-1.3789401894136688,3.1674598073835227,-3.47914814606397,-3.00934892777002,0.8623208361324828,-1.101215650739988,0.37384119398030435,3.341994180947381,-0.701312502899917,-0.21072111628586754,0.09858265927749699,-0.8582904511878695,-0.20217002116055482,-0.35587777281830313,-25.531815051048646,12.906239517557324,-1.214137158975916,'
1.601953463316761,-0.19882814716318364,0.21027283046299772,1.026846491058393,-0.7148532002310617,0.28898370223294023,2.220390956641344,-0.10427731889436131,0.705846916095652,-4.298378884224803,-5.81645532558008,-1.290708137062893,-0.7251986973277553,-2.3928104290853653,-2.1753871954313126,-1.202625459558881,1.0997773724726017,0.5834617930974559,1.3397185961693516,3.012581492566568,-1.8422542288243449,-24.778693070010412,13.608457441235203,2.460322445140662,'
1.2382865042705191,1.1228007392711135,0.5698766432546449,-0.9306178841570443,-0.1576112822799587,0.9021980897382491,2.4720653673016884,-2.291568018020314,2.595642638884499,-3.056433287814663,-3.941928803733333,-2.8649138515000914,3.0710954192146005,-0.818014406644302,3.8198616733470203,-2.9447973382872803,-1.6509899581976697,-2.0529149943212133,1.4627049780108123,-0.4951110291630698,3.38932552672577,-23.344937003778703,12.219090138293154,-5.266164879431642,'
1.0198736889866211,1.5795883647522189,-0.41477121979681897,0.5138604192258072,-1.067390550432549,-2.0856759370133773,-0.06042351861128736,-3.167946445931449,1.3867358972890997,-2.5882431058580835,-3.981027068677861,1.4142179800185772,-0.5623025349753732,2.1593157726996495,3.030132757817455,-1.9322628489361193,-0.7903564602258939,-0.3271651180485833,-0.963222790886352,-2.6384154449047372,0.38238991688228907,-23.404937082489198,13.034113272274425,0.7474887402569834,'
-0.22750015604043483,0.8027101856076762,0.7777037530273674,-1.4499856683378454,-0.8768010668176203,-1.9669805096237383,-0.7752651789695393,-0.2964954331344529,-0.20718047184271882,-4.671274365800478,-6.117132429166418,0.5511167423028951,-0.17963332950395738,-2.2585570920365257,0.09743962159353714,-0.7131227952776413,-1.346781114673007,-4.3967021401516035,-0.7059827077874026,0.7006807901375396,-0.7702208964484498,-24.49620361100284,12.12827639190553,1.5783875809756864,'
-0.09025937593932554,1.157008738384036,0.6331670347192357,0.543590298613708,2.49066672539999,-1.0230703820961367,0.9708434023921999,-2.0238721863072158,1.5306189042178175,-2.458061801064531,-4.178943795182903,-1.0414842501674002,-0.7061914659045669,-2.2623588262358894,1.1267661304048033,-0.5029878247291819,-1.0136630384348564,-2.6825550194644165,0.8887681755653141,-0.004387233682209057,0.48926993225990145,-22.92955197585443,13.98732413575894,-3.968771356780678,'
0.17905855480870514,2.8379594745205026,-0.6797655968294976,-0.850800180426674,0.1472775508825066,0.03800564837609954,0.8898028053223417,0.4347713032024956,0.939966176029202,-3.164079705216693,-4.372382433032897,-3.733051124813869,1.1143053823615219,-3.300412737539922,4.200275740265852,-1.1620372394545058,-1.4800858038300646,2.1762743096681447,1.2490402646302456,0.19353215102817956,0.30399036915008537,-24.32597731625662,13.426284519247545,-2.6424837911609416,'
0.5196447242975069,-0.18023086451186288,-1.4197796929126412,-0.546863381778607,-1.1086551767758692,-2.454705566405721,0.2754135199715204,0.17698759467324976,0.8624346807839061,-2.2089672548457315,-4.241523927991011,-0.6862604969416566,0.6416365386822065,0.22221199028748373,0.7435055605518528,1.3978731300042853,0.3457047257230954,1.29085099633744,-1.2093313111870323,0.5707720238872582,-0.5139955590703948,-23.488014075646085,12.27366126413493,-0.8166433011563754,'
1.0698262141298187,0.43035731105894826,2.8085403710279593,2.2977079656953947,2.622887736738676,-2.059398479478432,1.5305268122513551,-2.27663283956565,2.31289780229298,-3.2749848510603385,-5.001569444751652,1.0984087422234552,-0.7346993855612993,-0.9843041409452908,3.398933629653527,1.4653388198230743,1.3004103981813842,-0.1670699308225494,0.21994485570297684,0.8155225999928462,1.1651158905725651,-23.3882403959387,13.269769257972868,-0.7621066767484876,'
-0.9545614044054105,0.5777778593728335,-1.311156723367219,0.015262840029237168,1.4409411074258855,-1.789146683222043,0.924282374011999,0.540654125644835,1.8829961268917828,-4.6357091837058135,-4.011706652335221,-0.1431296861737792,-2.9726169378361362,0.32565077934446407,2.663955348226807,-1.583801668469242,0.33091024573158734,-0.44344849682221366,0.15655113082129546,-1.4586405210191629,1.750729738538098,-23.234031933883777,12.351444991996559,-1.0862391489982315,'
1.9534023716436195,-0.2125387249424051,-0.4590051926828096,-2.7713451905402877,0.2486777139375249,1.72981056013208,-1.431328482388372,-1.8076267680866067,-0.5247389606453794,-3.714939199663327,-5.426319822009674,-0.40045799234610513,2.9588289270182884,-1.3462039906772887,1.6374776070026087,-1.6961991238832042,-1.2322137213657811,-0.8641598795198888,1.2837914852643273,0.9523559151905516,-0.33660521798049103,-22.98045712929294,14.396331688928584,0.4351851850834123,'
-0.5602184658140175,-0.616927765444899,1.4145718872627526,-1.577994753324191,-0.971142445008013,-3.0061573469752716,2.4442371742671662,0.23196563306407825,-0.6129951613754088,-1.9124957945810053,-2.1377225977007583,-0.9516912062971983,-1.915285787038954,0.30270965603798317,2.269311859821869,0.318279747734195,-3.251851589565206,-4.737914762332366,1.1990848914099281,1.4852959054801715,1.2062930239860634,-22.463126897475345,12.029587425680901,-3.9904533641689,'
-1.5328451510471268,1.008094817217703,2.0965555519350687,-0.9333338346870903,2.3418896103246993,-2.0471368756181505,0.36880728849675304,-0.8130108559728058,1.5492307603935274,-3.1795551276573093,-1.8139676734617183,-1.4632831633549586,0.26141217786664583,3.1293601426345603,2.7311927534427696,0.10624392562101548,0.0985111415398876,-0.6381446245972597,1.3674108386147985,0.07163074158556526,1.497343309221776,-22.91204112243657,12.655787256715712,-2.0382541100682374,'
1.4691928846261249,0.9034343860333216,0.10580080389701152,-0.1492622084122388,0.7897647307378861,1.5535179128523282,-0.1500162492596644,-2.0762713926844754,-0.3974994675298831,-4.108062104859442,-1.756682685679749,-4.051481532583978,1.9074710604980112,-1.8248474649972408,-0.23106277451961432,-0.951222752221625,-0.12723228599563186,0.7319437300053551,-0.42851692890147675,1.4003190049393055,-4.318757488819813,-23.116204167154624,12.992305136150009,-0.5958796933543908,'
1.8150754005118301,-0.8143032606305809,2.345563164482769,0.27508199507067843,0.010575067718264108,-2.570999246588144,0.15201992575076684,-4.349078021157709,2.551177781877982,-1.7634477704077582,-4.233243072924381,-3.9605932804982444,-1.0985020304549096,1.9365554177125475,3.031006085288425,-0.04416348059473307,-1.9337485207948646,-0.9149651845521021,-0.13666137315566118,0.5600478500436594,2.663980885225783,-25.01543492913575,11.431623776673376,-0.06655373689761745,'
1.3534028687625153,2.819362209130251,-0.1922589409595048,-0.6987645060682723,0.5913054127408941,2.1568739626790148,1.4177212964269534,-1.1817003731709121,0.16402827833400124,-1.709690984044066,-6.040707354929964,-1.8209181642829435,-0.2127510881383614,0.8647008410148302,3.7716835037167584,2.3702262582908062,-0.19836952009225683,-1.9596243874384527,-1.2727248461969083,2.1333499818000803,2.418688408071148,-23.48000447835107,11.747507382078041,0.524757259593855,'
0.693535734840907,-1.3370634464591582,0.1780736647390313,-1.0105743600147434,-0.54870045326237,-0.2642293154335107,-0.4304686762175356,-0.020658878654671753,1.446079247384489,-2.6004595374887742,-4.755183803092621,-2.180961374964113,0.505888910491791,0.9927088212924673,1.7320973717880292,0.024117753525075614,-0.69723676558948,0.1277152917099329,-1.287113789346943,0.6938923482076405,4.89190902613359,-25.10136232795548,11.949362629886323,-1.5654230951502655,'
0.8480194022749288,1.393343847214414,1.4007836588178293,-0.736773255499358,2.1253683877656613,-2.130361901468291,-0.481645203697191,0.22585649723350798,-0.5129097950097616,-3.1328581031349785,-3.796140878530963,3.3132003223545894,-2.46031176702607,-0.23484695337900519,0.9572577202573598,0.5316733673233287,0.5216323634360833,0.8204210381837242,-1.3363903639435044,-0.11814222420380815,0.18463393930346683,-24.689778740792306,11.972438275643782,-0.6436252866713517,'
0.614396819377589,1.099588137251267,0.9905817014949321,-1.6081319042914686,0.9116673760734102,-1.5541547034072778,0.22125065228735075,0.029159010114426565,3.035832024622266,-1.2393288066742372,-3.650210017830318,-2.7586937891061325,-0.5290413022971734,0.3665107612438092,0.9042512002665717,0.7548410491252469,0.29303724083553107,-1.996853153832376,-0.3162541236704577,2.72683504503361,-0.513339113536972,-24.282674640431175,10.645922794808271,1.4250851647567515,'
