counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
373,-255.90000915527344,-5.850000381469727,309.03399658203125,-62.400001525878906,-269.5500183105469,361.3059997558594,4.350000381469727,-191.5500030517578,339.28399658203125,63.900001525878906,-203.40000915527344,378.4880065917969,-179.40000915527344,53.250003814697266,344.3659973144531,-39.45000076293945,131.70001220703125,365.41998291015625,20.55000114440918,103.95000457763672,370.7439880371094,54.150001525878906,86.10000610351562,404.3819885253906,1755918117.7083251
374,-259.20001220703125,1.5,311.2120056152344,-67.6500015258789,-278.4000244140625,369.2919921875,12.15000057220459,-195.45001220703125,337.3479919433594,59.250003814697266,-202.8000030517578,391.0719909667969,-183.60000610351562,56.400001525878906,337.1059875488281,-39.900001525878906,138.0,363.0,23.700000762939453,100.95000457763672,360.3380126953125,51.30000305175781,86.55000305175781,396.15399169921875,1755918117.712366
375,-258.0,0.75,307.5820007324219,-59.85000228881836,-271.95001220703125,375.3420104980469,8.25,-187.5,336.3800048828125,61.95000076293945,-206.85000610351562,380.6659851074219,-179.10000610351562,54.000003814697266,346.05999755859375,-43.05000305175781,133.5,368.0820007324219,26.55000114440918,102.60000610351562,373.406005859375,60.60000228881836,87.30000305175781,408.0119934082031,1755918117.7143633
376,-259.0500183105469,-4.5,313.8739929199219,-67.05000305175781,-274.8000183105469,363.9679870605469,4.050000190734863,-191.70001220703125,340.9779968261719,61.35000228881836,-202.50001525878906,382.60198974609375,-181.65000915527344,50.85000228881836,339.5260009765625,-39.900001525878906,135.3000030517578,368.5660095214844,20.55000114440918,105.75000762939453,362.75799560546875,52.95000076293945,76.35000610351562,405.3500061035156,1755918117.7173622
377,-255.15000915527344,-0.6000000238418579,316.5360107421875,-64.35000610351562,-274.8000183105469,369.04998779296875,10.5,-186.3000030517578,341.4620056152344,61.80000305175781,-204.45001220703125,394.4599914550781,-181.20001220703125,52.20000076293945,336.8639831542969,-39.45000076293945,138.15000915527344,363.72601318359375,23.700000762939453,97.80000305175781,366.6300048828125,44.85000228881836,85.95000457763672,408.7380065917969,1755918117.7209537
378,-255.45001220703125,-0.15000000596046448,311.4540100097656,-67.20000457763672,-271.95001220703125,367.1139831542969,4.650000095367432,-195.75001525878906,347.2699890136719,62.250003814697266,-202.8000030517578,391.3139953613281,-179.85000610351562,58.95000076293945,342.6719970703125,-42.30000305175781,138.0,370.01800537109375,15.15000057220459,105.60000610351562,373.8899841308594,54.30000305175781,84.30000305175781,401.2359924316406,1755918117.7249496
379,-258.45001220703125,-7.800000190734863,324.2799987792969,-65.25,-279.75,364.9360046386719,5.100000381469727,-196.8000030517578,339.28399658203125,64.5,-205.50001525878906,387.9259948730469,-183.0,56.250003814697266,347.2699890136719,-40.20000076293945,137.25,364.9360046386719,21.75,102.60000610351562,368.5660095214844,50.70000076293945,83.25,407.2860107421875,1755918117.729079
380,-259.20001220703125,2.700000047683716,318.95599365234375,-64.6500015258789,-268.95001220703125,374.8580017089844,1.350000023841858,-190.5,337.5899963378906,64.20000457763672,-206.40000915527344,392.7659912109375,-179.25,52.05000305175781,341.4620056152344,-43.35000228881836,134.40000915527344,366.38800048828125,24.150001525878906,105.00000762939453,362.0320129394531,56.70000076293945,79.35000610351562,405.3500061035156,1755918117.733614
381,-256.5,1.9500000476837158,310.4859924316406,-60.30000305175781,-273.0,362.5159912109375,4.350000381469727,-193.65000915527344,340.4939880371094,62.85000228881836,-207.00001525878906,393.9759826660156,-178.20001220703125,52.05000305175781,351.8680114746094,-39.150001525878906,134.10000610351562,367.1139831542969,20.700000762939453,103.80000305175781,373.8899841308594,48.60000228881836,82.5,413.33599853515625,1755918117.7366462
382,-256.6500244140625,2.4000000953674316,303.22601318359375,-62.10000228881836,-275.4000244140625,363.72601318359375,4.950000286102295,-186.3000030517578,342.42999267578125,60.60000228881836,-207.3000030517578,382.3599853515625,-178.8000030517578,54.60000228881836,346.54400634765625,-37.5,128.25,373.64801025390625,28.950000762939453,106.05000305175781,367.5979919433594,53.400001525878906,91.05000305175781,407.04400634765625,1755918117.741314
