counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
561,-258.9000244140625,3.3000001907348633,303.22601318359375,-65.55000305175781,-270.6000061035156,375.3420104980469,7.350000381469727,-187.20001220703125,337.1059875488281,62.10000228881836,-206.5500030517578,394.4599914550781,-179.85000610351562,52.500003814697266,348.2380065917969,-36.60000228881836,133.5,365.6619873046875,26.850000381469727,102.00000762939453,369.53399658203125,55.35000228881836,81.1500015258789,402.44598388671875,1755917449.031063
562,-258.1500244140625,2.4000000953674316,308.7919921875,-65.25,-268.20001220703125,375.583984375,8.25,-182.25,343.8819885253906,64.5,-201.3000030517578,386.23199462890625,-177.3000030517578,63.45000076293945,352.35198974609375,-34.05000305175781,128.5500030517578,373.406005859375,22.05000114440918,110.55000305175781,369.7760009765625,55.05000305175781,87.0,407.5279846191406,1755917449.0330632
563,-262.8000183105469,5.25,311.4540100097656,-69.60000610351562,-271.95001220703125,375.1000061035156,-1.9500000476837158,-191.10000610351562,348.9639892578125,56.400001525878906,-205.20001220703125,387.4419860839844,-172.8000030517578,53.70000076293945,354.2879943847656,-41.400001525878906,130.95001220703125,357.9179992675781,24.900001525878906,104.70000457763672,369.2919921875,49.650001525878906,86.85000610351562,402.68798828125,1755917449.0364833
564,-253.95001220703125,2.4000000953674316,307.8240051269531,-64.20000457763672,-273.45001220703125,367.8399963378906,5.700000286102295,-188.40000915527344,346.7860107421875,67.20000457763672,-203.10000610351562,383.3280029296875,-177.3000030517578,55.95000076293945,346.54400634765625,-38.400001525878906,136.5,369.53399658203125,20.400001525878906,106.95000457763672,378.0039978027344,53.400001525878906,87.60000610351562,401.4779968261719,1755917449.0403123
565,-259.95001220703125,3.0,311.69598388671875,-61.05000305175781,-269.70001220703125,368.0820007324219,7.650000095367432,-186.90000915527344,344.3659973144531,63.45000076293945,-201.15000915527344,391.3139953613281,-178.0500030517578,55.05000305175781,346.302001953125,-39.30000305175781,137.10000610351562,362.75799560546875,27.000001907348633,108.1500015258789,366.38800048828125,55.20000076293945,84.0,403.1719970703125,1755917449.0436442
566,-256.8000183105469,2.8500001430511475,312.906005859375,-64.80000305175781,-271.20001220703125,353.8039855957031,3.750000238418579,-190.8000030517578,328.3940124511719,63.30000305175781,-206.25001525878906,394.9440002441406,-183.0,57.000003814697266,339.28399658203125,-36.60000228881836,140.25,362.75799560546875,26.400001525878906,101.70000457763672,370.9859924316406,63.45000076293945,85.05000305175781,403.1719970703125,1755917449.048469
567,-256.3500061035156,2.1000001430511475,318.2300109863281,-65.55000305175781,-277.3500061035156,365.6619873046875,7.500000476837158,-185.70001220703125,337.3479919433594,64.80000305175781,-204.15000915527344,392.0400085449219,-180.3000030517578,53.400001525878906,337.1059875488281,-39.45000076293945,133.5,365.90399169921875,22.5,107.55000305175781,370.260009765625,50.250003814697266,87.30000305175781,400.7519836425781,1755917449.0528429
568,-256.8000183105469,-7.950000286102295,303.22601318359375,-62.250003814697266,-275.8500061035156,364.6940002441406,4.950000286102295,-189.45001220703125,336.8639831542969,64.20000457763672,-200.25001525878906,397.8479919433594,-177.45001220703125,57.150001525878906,346.302001953125,-35.85000228881836,137.10000610351562,367.1139831542969,19.200000762939453,104.25000762939453,365.1780090332031,53.70000076293945,86.25,408.2539978027344,1755917449.0561864
569,-257.70001220703125,3.450000047683716,314.3580017089844,-62.250003814697266,-274.95001220703125,368.3240051269531,4.650000095367432,-184.5,334.6860046386719,70.05000305175781,-201.45001220703125,383.81201171875,-177.75,53.55000305175781,347.7539978027344,-34.05000305175781,132.60000610351562,363.72601318359375,19.200000762939453,107.10000610351562,370.260009765625,50.85000228881836,82.20000457763672,400.9939880371094,1755917449.059936
570,-258.45001220703125,1.0500000715255737,304.4360046386719,-59.85000228881836,-267.75,368.8079833984375,4.200000286102295,-187.95001220703125,332.75,62.55000305175781,-204.3000030517578,388.1679992675781,-177.0,61.05000305175781,343.6399841308594,-37.35000228881836,138.90000915527344,369.7760009765625,24.30000114440918,101.85000610351562,369.53399658203125,58.500003814697266,83.4000015258789,402.44598388671875,1755917449.0645604
