counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
588,-260.70001220703125,-3.3000001907348633,302.5,-67.05000305175781,-274.0500183105469,369.53399658203125,6.450000286102295,-186.0,341.7040100097656,64.05000305175781,-193.8000030517578,387.20001220703125,-184.20001220703125,51.30000305175781,338.5579833984375,-35.85000228881836,139.95001220703125,362.75799560546875,21.600000381469727,104.70000457763672,374.1319885253906,47.85000228881836,85.35000610351562,396.63800048828125,1755917659.7461786
589,-258.0,0.6000000238418579,312.4219970703125,-65.4000015258789,-277.6500244140625,369.7760009765625,8.40000057220459,-195.60000610351562,342.91400146484375,58.95000076293945,-203.40000915527344,391.3139953613281,-188.40000915527344,56.55000305175781,342.6719970703125,-40.20000076293945,137.5500030517578,367.8399963378906,26.850000381469727,105.1500015258789,367.1139831542969,49.35000228881836,87.45000457763672,404.3819885253906,1755917659.7482057
590,-258.9000244140625,-2.4000000953674316,306.1300048828125,-67.80000305175781,-273.9000244140625,363.24200439453125,9.75,-190.20001220703125,341.94598388671875,64.05000305175781,-201.3000030517578,386.71600341796875,-181.35000610351562,60.000003814697266,344.3659973144531,-34.95000076293945,138.0,358.885986328125,24.0,101.85000610351562,362.27398681640625,50.55000305175781,86.10000610351562,411.8840026855469,1755917659.7521951
591,-260.25,-4.650000095367432,315.083984375,-61.80000305175781,-272.70001220703125,364.2099914550781,14.100000381469727,-190.8000030517578,330.8139953613281,64.80000305175781,-206.85000610351562,393.00799560546875,-175.65000915527344,56.85000228881836,334.2019958496094,-35.70000076293945,140.70001220703125,363.72601318359375,22.5,98.70000457763672,372.9219970703125,50.250003814697266,83.25,402.44598388671875,1755917659.756494
592,-260.5500183105469,-2.5500001907348633,311.93798828125,-64.95000457763672,-276.75,351.3840026855469,4.650000095367432,-193.95001220703125,345.0920104980469,62.70000076293945,-200.70001220703125,388.4100036621094,-182.70001220703125,60.150001525878906,337.8320007324219,-37.35000228881836,134.10000610351562,370.7439880371094,23.400001525878906,100.95000457763672,366.14599609375,49.500003814697266,85.5,402.2040100097656,1755917659.760039
593,-253.50001525878906,2.1000001430511475,316.5360107421875,-65.4000015258789,-272.70001220703125,358.4020080566406,6.750000476837158,-192.0,343.156005859375,63.000003814697266,-201.45001220703125,392.2820129394531,-182.10000610351562,49.05000305175781,342.42999267578125,-30.450000762939453,137.40000915527344,367.1139831542969,27.600000381469727,103.50000762939453,369.53399658203125,45.45000076293945,82.5,399.5419921875,1755917659.764207
594,-258.1500244140625,-1.0500000715255737,318.7139892578125,-66.9000015258789,-273.75,369.7760009765625,7.650000095367432,-188.5500030517578,350.6579895019531,70.20000457763672,-200.40000915527344,388.8940124511719,-185.40000915527344,55.35000228881836,340.7359924316406,-39.45000076293945,135.15000915527344,364.2099914550781,26.700000762939453,107.4000015258789,368.0820007324219,50.70000076293945,86.4000015258789,402.44598388671875,1755917659.7685661
595,-255.75001525878906,9.300000190734863,304.4360046386719,-62.55000305175781,-277.20001220703125,374.6159973144531,5.850000381469727,-191.40000915527344,342.18798828125,58.20000076293945,-202.8000030517578,400.9939880371094,-180.3000030517578,57.30000305175781,347.2699890136719,-37.650001525878906,138.60000610351562,362.5159912109375,24.600000381469727,103.95000457763672,368.5660095214844,51.45000076293945,86.25,404.3819885253906,1755917659.7725942
596,-255.75001525878906,6.0,311.2120056152344,-67.20000457763672,-273.0,377.7619934082031,9.0,-190.8000030517578,338.3160095214844,63.000003814697266,-202.0500030517578,388.6520080566406,-178.20001220703125,52.05000305175781,337.1059875488281,-33.900001525878906,136.65000915527344,367.3559875488281,21.75,99.1500015258789,360.5799865722656,50.70000076293945,86.4000015258789,403.41400146484375,1755917659.7762473
597,-254.85000610351562,-1.6500000953674316,304.4360046386719,-66.30000305175781,-276.75,366.6300048828125,5.850000381469727,-186.90000915527344,332.02398681640625,65.10000610351562,-203.25001525878906,389.6199951171875,-177.3000030517578,57.30000305175781,338.0740051269531,-31.350000381469727,138.75,369.53399658203125,19.650001525878906,104.10000610351562,373.406005859375,52.05000305175781,85.5,403.1719970703125,1755917659.7800782
598,-261.6000061035156,-3.6000001430511475,311.93798828125,-66.75,-277.6500244140625,368.5660095214844,9.600000381469727,-187.95001220703125,335.4119873046875,58.500003814697266,-201.15000915527344,386.9580078125,-178.35000610351562,58.35000228881836,341.7040100097656,-38.400001525878906,133.95001220703125,363.24200439453125,19.650001525878906,103.20000457763672,367.3559875488281,49.80000305175781,83.70000457763672,403.89801025390625,1755917659.7840896
599,-260.1000061035156,0.0,308.3079833984375,-62.70000076293945,-273.45001220703125,361.3059997558594,5.700000286102295,-193.8000030517578,344.8500061035156,64.05000305175781,-196.50001525878906,386.4739990234375,-177.45001220703125,56.55000305175781,344.6080017089844,-37.05000305175781,140.5500030517578,362.0320129394531,27.150001525878906,101.85000610351562,374.1319885253906,52.500003814697266,87.60000610351562,399.5419921875,1755917659.7888415
600,-255.75001525878906,1.6500000953674316,307.3399963378906,-67.5,-273.0,372.19598388671875,8.850000381469727,-195.45001220703125,350.17401123046875,64.5,-200.85000610351562,387.20001220703125,-175.8000030517578,56.400001525878906,341.7040100097656,-33.60000228881836,135.15000915527344,373.16400146484375,19.200000762939453,106.80000305175781,369.04998779296875,52.95000076293945,82.6500015258789,406.3179931640625,1755917659.7930493
601,-258.6000061035156,-3.3000001907348633,306.1300048828125,-63.60000228881836,-279.6000061035156,371.2279968261719,4.650000095367432,-185.85000610351562,337.5899963378906,64.05000305175781,-201.15000915527344,378.7300109863281,-183.0,62.85000228881836,344.6080017089844,-35.85000228881836,138.15000915527344,367.3559875488281,21.900001525878906,107.10000610351562,370.01800537109375,52.35000228881836,78.1500015258789,399.78399658203125,1755917659.7961743
602,-260.1000061035156,3.0,305.88800048828125,-60.45000076293945,-265.5,365.90399169921875,10.950000762939453,-189.0,341.4620056152344,66.60000610351562,-204.15000915527344,392.0400085449219,-179.40000915527344,49.95000076293945,342.6719970703125,-35.70000076293945,132.90000915527344,375.583984375,23.55000114440918,99.60000610351562,367.3559875488281,54.60000228881836,87.45000457763672,397.12200927734375,1755917659.8009837
603,-253.8000030517578,1.0500000715255737,306.6139831542969,-61.05000305175781,-277.20001220703125,370.01800537109375,9.600000381469727,-184.20001220703125,335.65399169921875,64.35000610351562,-200.40000915527344,385.989990234375,-179.70001220703125,56.250003814697266,345.0920104980469,-39.75,133.20001220703125,371.4700012207031,26.700000762939453,103.95000457763672,373.16400146484375,52.500003814697266,82.80000305175781,393.25,1755917659.8049428
