counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
2254,-260.25,0.30000001192092896,305.40399169921875,-60.150001525878906,-273.45001220703125,375.1000061035156,8.40000057220459,-191.5500030517578,332.75,63.900001525878906,-200.40000915527344,390.10400390625,-179.85000610351562,57.900001525878906,342.6719970703125,-38.70000076293945,135.90000915527344,366.14599609375,25.950000762939453,103.95000457763672,368.8079833984375,57.150001525878906,86.10000610351562,405.1080017089844,1755917631.2925408
2255,-261.75,-0.9000000357627869,303.9519958496094,-66.0,-270.9000244140625,360.8219909667969,0.9000000357627869,-189.45001220703125,337.5899963378906,65.25,-205.20001220703125,392.7659912109375,-183.75,55.05000305175781,337.5899963378906,-32.70000076293945,137.25,369.2919921875,23.850000381469727,105.1500015258789,366.87200927734375,47.10000228881836,82.6500015258789,409.947998046875,1755917631.295873
2256,-263.25,4.200000286102295,314.3580017089844,-61.500003814697266,-272.1000061035156,372.19598388671875,6.0,-192.0,333.47601318359375,64.05000305175781,-202.8000030517578,391.5559997558594,-175.5,58.05000305175781,346.7860107421875,-39.45000076293945,130.8000030517578,379.2139892578125,22.350000381469727,107.10000610351562,366.6300048828125,54.000003814697266,89.10000610351562,395.4280090332031,1755917631.3000906
2257,-259.6500244140625,7.050000190734863,316.052001953125,-67.5,-278.4000244140625,370.9859924316406,10.950000762939453,-185.25,347.7539978027344,57.45000076293945,-205.0500030517578,385.0220031738281,-181.35000610351562,53.70000076293945,334.9280090332031,-33.900001525878906,138.60000610351562,372.9219970703125,25.05000114440918,104.85000610351562,360.8219909667969,47.400001525878906,82.35000610351562,401.9620056152344,1755917631.3041315
2258,-257.1000061035156,5.100000381469727,309.760009765625,-62.85000228881836,-278.70001220703125,371.4700012207031,8.25,-189.45001220703125,335.89599609375,65.55000305175781,-201.45001220703125,385.2640075683594,-173.85000610351562,54.30000305175781,345.333984375,-40.650001525878906,137.85000610351562,362.5159912109375,16.80000114440918,104.10000610351562,372.43798828125,48.750003814697266,84.75,406.3179931640625,1755917631.3081317
2259,-253.35000610351562,-3.3000001907348633,313.8739929199219,-67.35000610351562,-277.8000183105469,370.01800537109375,8.40000057220459,-190.65000915527344,341.2200012207031,62.10000228881836,-204.75001525878906,397.12200927734375,-183.0,60.750003814697266,337.5899963378906,-38.85000228881836,138.90000915527344,373.406005859375,18.600000381469727,103.50000762939453,370.9859924316406,49.95000076293945,87.9000015258789,410.19000244140625,1755917631.3116772
2260,-256.95001220703125,-7.050000190734863,308.3079833984375,-64.95000457763672,-273.0,356.95001220703125,3.3000001907348633,-186.3000030517578,355.739990234375,63.900001525878906,-200.70001220703125,390.34600830078125,-177.45001220703125,54.900001525878906,344.6080017089844,-36.900001525878906,136.0500030517578,367.1139831542969,26.55000114440918,102.00000762939453,371.2279968261719,53.400001525878906,89.55000305175781,403.41400146484375,1755917631.315844
2261,-254.70001220703125,-0.9000000357627869,307.8240051269531,-62.70000076293945,-266.25,362.27398681640625,4.350000381469727,-185.5500030517578,339.0419921875,64.5,-198.45001220703125,395.1860046386719,-177.60000610351562,52.35000228881836,342.42999267578125,-34.35000228881836,134.5500030517578,374.1319885253906,31.05000114440918,100.80000305175781,371.7120056152344,53.70000076293945,88.05000305175781,404.1399841308594,1755917631.319552
2262,-263.25,-3.1500000953674316,306.37200927734375,-67.5,-271.5,373.406005859375,0.6000000238418579,-192.60000610351562,341.94598388671875,61.95000076293945,-199.95001220703125,388.8940124511719,-184.35000610351562,48.900001525878906,335.4119873046875,-37.35000228881836,135.0,368.0820007324219,28.200000762939453,108.1500015258789,365.90399169921875,51.30000305175781,78.0,404.3819885253906,1755917631.3235455
2263,-260.70001220703125,-4.800000190734863,307.5820007324219,-62.10000228881836,-271.8000183105469,367.5979919433594,4.5,-187.20001220703125,345.57598876953125,57.150001525878906,-204.75001525878906,389.135986328125,-179.70001220703125,54.750003814697266,341.4620056152344,-32.55000305175781,135.75,365.1780090332031,19.200000762939453,109.6500015258789,370.7439880371094,54.000003814697266,89.70000457763672,408.4960021972656,1755917631.328502
