counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
968,-254.25001525878906,-10.050000190734863,312.906005859375,-66.60000610351562,-278.4000244140625,368.3240051269531,1.5,-192.3000030517578,339.0419921875,65.55000305175781,-206.40000915527344,384.7799987792969,-173.40000915527344,54.60000228881836,334.6860046386719,-33.900001525878906,136.65000915527344,370.260009765625,18.75,104.25000762939453,356.46600341796875,57.900001525878906,87.30000305175781,403.1719970703125,1755918522.1244683
969,-259.95001220703125,0.45000001788139343,316.052001953125,-62.85000228881836,-274.6500244140625,373.8899841308594,4.350000381469727,-188.25,334.6860046386719,61.650001525878906,-209.25001525878906,395.1860046386719,-178.8000030517578,47.25,343.8819885253906,-34.80000305175781,135.75,366.38800048828125,25.350000381469727,98.70000457763672,368.8079833984375,54.900001525878906,86.10000610351562,398.5740051269531,1755918522.127912
970,-257.4000244140625,7.350000381469727,305.88800048828125,-60.60000228881836,-274.6500244140625,364.2099914550781,7.950000286102295,-191.70001220703125,342.91400146484375,63.900001525878906,-205.50001525878906,382.843994140625,-181.0500030517578,59.10000228881836,342.91400146484375,-31.350000381469727,133.20001220703125,359.3699951171875,27.30000114440918,98.55000305175781,364.4519958496094,45.900001525878906,86.55000305175781,408.2539978027344,1755918522.132296
971,-260.8500061035156,5.700000286102295,312.4219970703125,-63.30000305175781,-273.45001220703125,370.5019836425781,0.15000000596046448,-192.0,343.156005859375,58.35000228881836,-202.8000030517578,383.3280029296875,-186.0,62.10000228881836,345.0920104980469,-39.900001525878906,123.9000015258789,360.5799865722656,23.400001525878906,96.9000015258789,366.38800048828125,52.95000076293945,91.05000305175781,412.85198974609375,1755918522.1367292
972,-257.1000061035156,1.8000000715255737,307.8240051269531,-69.0,-271.8000183105469,365.6619873046875,7.050000190734863,-190.20001220703125,337.1059875488281,60.900001525878906,-205.0500030517578,383.08599853515625,-182.70001220703125,57.000003814697266,349.20599365234375,-34.95000076293945,128.85000610351562,364.9360046386719,17.100000381469727,103.05000305175781,369.04998779296875,58.650001525878906,88.5,406.3179931640625,1755918522.1401398
973,-254.70001220703125,0.9000000357627869,303.4679870605469,-64.5,-280.0500183105469,369.53399658203125,7.500000476837158,-186.45001220703125,333.7179870605469,61.20000076293945,-203.25001525878906,395.66998291015625,-177.15000915527344,57.000003814697266,341.4620056152344,-38.25,132.45001220703125,358.6440124511719,25.350000381469727,103.35000610351562,374.1319885253906,47.10000228881836,83.4000015258789,405.3500061035156,1755918522.1441405
974,-255.60000610351562,0.45000001788139343,305.40399169921875,-65.70000457763672,-272.8500061035156,368.8079833984375,4.950000286102295,-186.90000915527344,340.010009765625,64.5,-203.85000610351562,387.9259948730469,-182.85000610351562,57.30000305175781,341.4620056152344,-31.500001907348633,134.85000610351562,360.09600830078125,22.05000114440918,103.20000457763672,368.8079833984375,49.650001525878906,82.05000305175781,391.5559997558594,1755918522.148135
975,-258.6000061035156,3.750000238418579,308.0660095214844,-60.60000228881836,-274.95001220703125,364.9360046386719,6.900000095367432,-197.10000610351562,342.42999267578125,59.400001525878906,-206.40000915527344,390.8299865722656,-184.20001220703125,52.650001525878906,340.010009765625,-38.70000076293945,131.5500030517578,368.5660095214844,21.30000114440918,106.20000457763672,362.75799560546875,52.95000076293945,88.6500015258789,407.04400634765625,1755918522.1521394
976,-255.90000915527344,-1.0500000715255737,315.32598876953125,-64.20000457763672,-273.75,363.9679870605469,1.2000000476837158,-188.70001220703125,342.6719970703125,60.30000305175781,-201.15000915527344,389.135986328125,-179.70001220703125,57.45000076293945,339.76800537109375,-35.10000228881836,135.45001220703125,357.6759948730469,21.150001525878906,103.20000457763672,370.7439880371094,51.45000076293945,84.30000305175781,407.2860107421875,1755918522.1561513
977,-256.20001220703125,-5.550000190734863,302.5,-66.60000610351562,-275.25,362.0320129394531,7.800000190734863,-191.5500030517578,340.2519836425781,65.55000305175781,-204.00001525878906,392.2820129394531,-181.65000915527344,55.80000305175781,347.7539978027344,-34.80000305175781,136.20001220703125,363.24200439453125,22.950000762939453,102.30000305175781,361.3059997558594,56.400001525878906,89.25,410.19000244140625,1755918522.1606169
