counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
331,-253.65000915527344,3.750000238418579,310.9700012207031,-60.900001525878906,-275.25,358.1600036621094,8.25,-187.65000915527344,338.79998779296875,62.85000228881836,-201.90000915527344,399.78399658203125,-178.95001220703125,45.45000076293945,343.156005859375,-40.35000228881836,139.5,365.1780090332031,28.05000114440918,105.30000305175781,373.64801025390625,47.85000228881836,84.0,412.3680114746094,1755917968.0137656
332,-257.1000061035156,-0.15000000596046448,312.66400146484375,-61.80000305175781,-277.5,362.75799560546875,11.700000762939453,-193.50001525878906,342.18798828125,65.85000610351562,-202.20001220703125,382.60198974609375,-186.15000915527344,61.20000076293945,336.8639831542969,-38.400001525878906,130.8000030517578,366.14599609375,21.150001525878906,105.30000305175781,374.3739929199219,51.45000076293945,87.60000610351562,410.67401123046875,1755917968.0163329
333,-255.00001525878906,1.5,310.9700012207031,-65.4000015258789,-274.8000183105469,370.7439880371094,6.900000095367432,-189.0,333.7179870605469,66.1500015258789,-200.10000610351562,390.5880126953125,-174.15000915527344,52.80000305175781,342.18798828125,-35.400001525878906,137.10000610351562,369.2919921875,19.950000762939453,101.55000305175781,367.8399963378906,52.650001525878906,81.60000610351562,403.656005859375,1755917968.0203593
334,-258.45001220703125,0.30000001192092896,314.3580017089844,-61.500003814697266,-273.45001220703125,366.6300048828125,9.15000057220459,-185.25,343.8819885253906,62.55000305175781,-199.35000610351562,387.6839904785156,-183.60000610351562,55.05000305175781,349.20599365234375,-36.75,137.70001220703125,370.01800537109375,25.200000762939453,104.70000457763672,363.24200439453125,45.45000076293945,91.20000457763672,408.0119934082031,1755917968.0243595
335,-256.5,4.5,314.3580017089844,-64.05000305175781,-273.0,364.4519958496094,5.400000095367432,-191.5500030517578,349.20599365234375,64.6500015258789,-204.45001220703125,385.0220031738281,-182.10000610351562,51.30000305175781,347.9960021972656,-36.150001525878906,136.35000610351562,364.4519958496094,24.150001525878906,106.6500015258789,363.0,53.10000228881836,81.1500015258789,412.1260070800781,1755917968.0288672
336,-252.00001525878906,-1.6500000953674316,320.8919982910156,-69.1500015258789,-275.4000244140625,370.7439880371094,0.9000000357627869,-186.75,340.4939880371094,63.30000305175781,-207.90000915527344,386.4739990234375,-185.25,58.650001525878906,344.8500061035156,-37.35000228881836,136.20001220703125,370.5019836425781,19.5,100.50000762939453,367.5979919433594,46.80000305175781,89.70000457763672,404.3819885253906,1755917968.0323708
337,-257.25,2.8500001430511475,312.4219970703125,-63.150001525878906,-275.8500061035156,368.3240051269531,4.5,-182.25,333.47601318359375,65.55000305175781,-211.95001220703125,386.4739990234375,-181.5,53.400001525878906,341.7040100097656,-36.45000076293945,143.85000610351562,372.19598388671875,24.450000762939453,102.60000610351562,358.885986328125,50.250003814697266,82.05000305175781,400.9939880371094,1755917968.0363746
338,-257.4000244140625,1.350000023841858,305.64599609375,-68.10000610351562,-273.9000244140625,374.1319885253906,7.500000476837158,-188.85000610351562,339.28399658203125,67.6500015258789,-202.0500030517578,385.0220031738281,-175.95001220703125,53.10000228881836,342.42999267578125,-39.900001525878906,133.35000610351562,364.4519958496094,21.150001525878906,102.30000305175781,371.7120056152344,50.250003814697266,90.0,400.510009765625,1755917968.040902
339,-259.5,-6.750000476837158,297.9020080566406,-65.70000457763672,-275.8500061035156,358.4020080566406,4.650000095367432,-193.20001220703125,346.05999755859375,66.60000610351562,-201.00001525878906,385.989990234375,-173.10000610351562,54.60000228881836,343.156005859375,-39.0,139.65000915527344,362.0320129394531,21.75,107.85000610351562,356.95001220703125,53.10000228881836,93.0,404.8659973144531,1755917968.0449033
340,-254.25001525878906,-0.15000000596046448,307.0979919433594,-60.150001525878906,-276.45001220703125,367.5979919433594,0.45000001788139343,-189.45001220703125,340.2519836425781,66.60000610351562,-201.00001525878906,381.6340026855469,-187.8000030517578,57.750003814697266,346.54400634765625,-38.85000228881836,136.95001220703125,365.1780090332031,25.80000114440918,103.20000457763672,367.3559875488281,52.05000305175781,80.55000305175781,402.92999267578125,1755917968.0491688
