counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
527,-253.20001220703125,-0.9000000357627869,316.052001953125,-67.05000305175781,-277.5,375.82598876953125,2.25,-194.25001525878906,345.0920104980469,62.400001525878906,-206.25001525878906,393.00799560546875,-177.60000610351562,55.500003814697266,344.8500061035156,-38.70000076293945,138.90000915527344,376.30999755859375,25.350000381469727,102.45000457763672,365.41998291015625,47.70000076293945,88.20000457763672,405.1080017089844,1755917941.540125
528,-255.45001220703125,-6.300000190734863,311.4540100097656,-66.30000305175781,-270.1500244140625,365.41998291015625,5.400000095367432,-184.5,347.9960021972656,60.000003814697266,-203.85000610351562,389.135986328125,-176.85000610351562,61.95000076293945,344.6080017089844,-34.5,138.45001220703125,373.16400146484375,21.30000114440918,103.05000305175781,365.90399169921875,53.70000076293945,88.5,400.7519836425781,1755917941.5450377
529,-257.70001220703125,-8.550000190734863,312.66400146484375,-65.55000305175781,-274.0500183105469,374.6159973144531,10.5,-193.95001220703125,345.333984375,61.05000305175781,-203.10000610351562,379.697998046875,-177.45001220703125,51.45000076293945,343.156005859375,-35.10000228881836,133.20001220703125,369.53399658203125,27.600000381469727,106.95000457763672,372.43798828125,54.900001525878906,89.25,405.833984375,1755917941.5480857
530,-256.6500244140625,-3.6000001430511475,303.7099914550781,-64.05000305175781,-274.6500244140625,374.3739929199219,8.550000190734863,-182.70001220703125,345.57598876953125,64.5,-204.45001220703125,386.23199462890625,-184.0500030517578,57.150001525878906,335.4119873046875,-37.95000076293945,137.10000610351562,371.2279968261719,22.5,105.45000457763672,358.6440124511719,53.400001525878906,86.55000305175781,406.55999755859375,1755917941.5525467
531,-254.10000610351562,-1.0500000715255737,310.0019836425781,-63.750003814697266,-275.5500183105469,367.8399963378906,4.650000095367432,-187.35000610351562,332.2659912109375,67.95000457763672,-202.0500030517578,388.1679992675781,-177.0,57.150001525878906,340.4939880371094,-34.95000076293945,138.75,375.3420104980469,22.80000114440918,104.10000610351562,357.1919860839844,51.30000305175781,85.35000610351562,403.89801025390625,1755917941.5555596
532,-262.0500183105469,1.6500000953674316,305.1619873046875,-67.5,-280.8000183105469,367.1139831542969,9.75,-194.70001220703125,335.1700134277344,70.05000305175781,-200.5500030517578,388.6520080566406,-182.40000915527344,54.150001525878906,346.54400634765625,-37.05000305175781,131.25,369.04998779296875,23.25,102.60000610351562,372.43798828125,51.000003814697266,88.5,404.3819885253906,1755917941.5601099
533,-263.4000244140625,-3.9000000953674316,312.4219970703125,-63.750003814697266,-271.6500244140625,362.75799560546875,9.75,-189.15000915527344,339.5260009765625,67.35000610351562,-208.50001525878906,387.4419860839844,-171.45001220703125,60.150001525878906,337.8320007324219,-39.30000305175781,134.25,371.2279968261719,21.900001525878906,101.55000305175781,361.3059997558594,48.30000305175781,76.05000305175781,400.510009765625,1755917941.564131
534,-257.70001220703125,3.450000047683716,301.2900085449219,-61.95000076293945,-275.5500183105469,367.5979919433594,12.0,-185.85000610351562,334.4440002441406,63.60000228881836,-205.35000610351562,381.1499938964844,-183.0,52.35000228881836,346.54400634765625,-41.85000228881836,131.40000915527344,367.3559875488281,15.750000953674316,105.30000305175781,371.9540100097656,51.30000305175781,89.4000015258789,399.5419921875,1755917941.5680938
535,-260.70001220703125,-2.8500001430511475,301.77398681640625,-67.35000610351562,-272.1000061035156,372.67999267578125,5.400000095367432,-192.15000915527344,343.8819885253906,62.85000228881836,-200.5500030517578,385.989990234375,-174.75,56.70000076293945,344.6080017089844,-39.900001525878906,139.20001220703125,364.4519958496094,21.450000762939453,103.20000457763672,373.8899841308594,56.400001525878906,84.0,405.1080017089844,1755917941.572114
536,-256.0500183105469,0.6000000238418579,304.6780090332031,-64.20000457763672,-274.3500061035156,374.1319885253906,9.600000381469727,-194.70001220703125,339.0419921875,63.000003814697266,-209.25001525878906,386.9580078125,-179.25,61.20000076293945,339.5260009765625,-39.900001525878906,135.15000915527344,367.3559875488281,25.200000762939453,107.10000610351562,372.67999267578125,50.250003814697266,82.6500015258789,415.0299987792969,1755917941.5763736
