counter,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,timestamp
345,-253.35000610351562,12.300000190734863,305.64599609375,-65.25,-276.9000244140625,369.7760009765625,6.600000381469727,-192.90000915527344,341.2200012207031,67.20000457763672,-200.85000610351562,391.0719909667969,-178.8000030517578,55.20000076293945,342.42999267578125,-38.10000228881836,133.35000610351562,370.7439880371094,21.600000381469727,100.95000457763672,370.260009765625,50.10000228881836,77.10000610351562,412.3680114746094,1755917080.955203
346,-241.20001220703125,8.40000057220459,297.9020080566406,-62.400001525878906,-270.1500244140625,374.3739929199219,9.600000381469727,-190.20001220703125,334.4440002441406,70.05000305175781,-200.5500030517578,389.37799072265625,-179.25,58.500003814697266,339.5260009765625,-36.0,132.75,365.6619873046875,28.05000114440918,105.1500015258789,369.2919921875,50.400001525878906,81.9000015258789,414.06201171875,1755917080.962727
347,-251.40000915527344,2.8500001430511475,304.9200134277344,-55.35000228881836,-277.5,354.7720031738281,4.350000381469727,-190.20001220703125,339.28399658203125,64.05000305175781,-196.35000610351562,387.4419860839844,-175.8000030517578,62.55000305175781,343.156005859375,-42.30000305175781,136.95001220703125,364.9360046386719,21.150001525878906,97.35000610351562,372.19598388671875,50.400001525878906,83.55000305175781,402.68798828125,1755917080.9648745
348,-244.95001220703125,7.650000095367432,308.0660095214844,-55.20000076293945,-276.6000061035156,359.85400390625,9.75,-189.90000915527344,343.156005859375,61.80000305175781,-197.25001525878906,394.2179870605469,-181.65000915527344,55.05000305175781,341.4620056152344,-34.5,130.5,369.7760009765625,28.350000381469727,105.60000610351562,363.72601318359375,54.750003814697266,82.05000305175781,408.0119934082031,1755917080.9669259
349,-244.50001525878906,3.6000001430511475,300.3219909667969,-60.30000305175781,-270.9000244140625,367.3559875488281,3.3000001907348633,-188.10000610351562,342.42999267578125,64.05000305175781,-201.45001220703125,386.23199462890625,-181.20001220703125,59.70000076293945,339.0419921875,-36.30000305175781,135.0,357.6759948730469,23.850000381469727,100.20000457763672,367.1139831542969,47.25,87.0,400.26800537109375,1755917080.9716713
350,-247.35000610351562,10.65000057220459,305.64599609375,-67.20000457763672,-272.70001220703125,363.24200439453125,7.050000190734863,-185.70001220703125,333.9599914550781,61.80000305175781,-200.10000610351562,390.34600830078125,-174.90000915527344,55.650001525878906,331.5400085449219,-39.30000305175781,133.20001220703125,360.8219909667969,25.200000762939453,104.55000305175781,374.6159973144531,54.900001525878906,86.25,402.92999267578125,1755917080.9759064
351,-242.5500030517578,8.700000762939453,308.54998779296875,-62.10000228881836,-274.3500061035156,363.72601318359375,-0.6000000238418579,-189.15000915527344,328.635986328125,59.10000228881836,-205.65000915527344,385.989990234375,-179.70001220703125,53.10000228881836,339.0419921875,-37.5,131.10000610351562,360.5799865722656,21.450000762939453,100.95000457763672,365.90399169921875,57.60000228881836,81.75,413.093994140625,1755917080.9795692
352,-243.90000915527344,3.6000001430511475,303.7099914550781,-55.95000076293945,-270.1500244140625,369.7760009765625,7.800000190734863,-193.20001220703125,340.2519836425781,61.20000076293945,-200.70001220703125,398.5740051269531,-176.5500030517578,57.900001525878906,339.0419921875,-36.900001525878906,134.25,370.260009765625,22.950000762939453,104.55000305175781,367.5979919433594,51.60000228881836,81.60000610351562,408.4960021972656,1755917080.9841254
353,-245.40000915527344,13.950000762939453,308.0660095214844,-62.400001525878906,-273.6000061035156,362.5159912109375,7.950000286102295,-188.25,347.5119934082031,67.95000457763672,-204.15000915527344,393.00799560546875,-181.8000030517578,58.20000076293945,337.8320007324219,-33.45000076293945,132.90000915527344,363.9679870605469,26.700000762939453,103.20000457763672,370.7439880371094,54.30000305175781,80.55000305175781,406.55999755859375,1755917080.9881408
354,-242.70001220703125,10.5,304.6780090332031,-64.20000457763672,-268.6500244140625,367.1139831542969,13.950000762939453,-183.45001220703125,340.9779968261719,65.25,-202.50001525878906,379.94000244140625,-179.5500030517578,60.60000228881836,340.010009765625,-39.75,135.45001220703125,367.5979919433594,28.80000114440918,100.20000457763672,363.72601318359375,51.900001525878906,87.9000015258789,400.7519836425781,1755917080.9920843
